source,target,content
Gifted39,Gifted39,tweet
allthecdnpoli,allthecdnpoli,tweet
kendra_516,rfg470,non tweet
kendra_516,nypost,non tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
lexisensei14,lexisensei14,tweet
fouc_hoe,fouc_hoe,tweet
MimiRose1997,MimiRose1997,tweet
Northsde,Breaking911,non tweet
Northsde,NickJFuentes,non tweet
WJordan34,WJordan34,tweet
grvccee,grvccee,tweet
Mackithappen,Mackithappen,tweet
dojavato,dojavato,tweet
thetotalreport,thetotalreport,tweet
DaddyDoggo5,Blklivesmatter,non tweet
_neggata_,emiciduduu,non tweet
_neggata_,PMERJ,non tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
kuyaparemarc,kuyaparemarc,tweet
akihayakawafan,akihayakawafan,tweet
SlaughterAryana,SlaughterAryana,tweet
SlaughterAryana,SlaughterAryana,tweet
F3LIXIA,F3LIXIA,tweet
FaahStar1,FaahStar1,tweet
quietlionness,quietlionness,tweet
fbbahw,fbbahw,tweet
Ashley812Lauren,Ashley812Lauren,tweet
faerycharlie,faerycharlie,tweet
mjai1120,mjai1120,tweet
melinrogovin,melinrogovin,tweet
CorinaLKaufman,TonyThurmond,non tweet
CorinaLKaufman,TonyThurmond,non tweet
CorinaLKaufman,MarshallTuck,non tweet
CorinaLKaufman,BLMAtSchool,non tweet
CorinaLKaufman,TonyThurmond,non tweet
CorinaLKaufman,MarshallTuck,non tweet
CorinaLKaufman,BLMAtSchool,non tweet
Lutz101,RaniaKhalek,non tweet
The20Percenter,aliciagarza,non tweet
The20Percenter,amjoyshow,non tweet
The20Percenter,aliciagarza,non tweet
The20Percenter,aliciagarza,non tweet
NickiManajStan,NickiManajStan,tweet
officialoatmilf,officialoatmilf,tweet
virgil2point0,Ckret2N,non tweet
salty_justice,salty_justice,tweet
BlaqueBonnE,BlaqueBonnE,tweet
BethanyDK2,BethanyDK2,tweet
WiyagaWakanWiya,WiyagaWakanWiya,tweet
braxton_setora,braxton_setora,tweet
sfbayview,sfbayview,tweet
ThanatosDrive,VaushV,non tweet
ThanatosDrive,nypost,non tweet
drupkins,drupkins,tweet
_neggata_,_neggata_,tweet
_neggata_,lelleoficial,non tweet
_neggata_,g1,non tweet
AprJacksW,AprJacksW,tweet
206ap,206ap,tweet
MathewKS_,MathewKS_,tweet
Ayesha_Mattu,Ayesha_Mattu,tweet
ShomanWright,ShomanWright,tweet
s4dkidz,s4dkidz,tweet
MimiTexasAngel,MimiTexasAngel,tweet
StrikerOfDeath0,StrikerOfDeath0,tweet
ogidentity,ogidentity,tweet
TruthSeeker2107,CressidaFord,non tweet
TruthSeeker2107,jax48056942,non tweet
TruthSeeker2107,BBCBreaking,non tweet
schotdoktor,schotdoktor,tweet
Tarey_A,laura_boykin,non tweet
Tarey_A,RTI_INTL_DEV,non tweet
KenSimonSays,nypost,non tweet
queeeeenamy,queeeeenamy,tweet
TheOtherMxSella,TheOtherMxSella,tweet
juz_tez,juz_tez,tweet
sadvaldordali,sadvaldordali,tweet
sadvaldordali,sadvaldordali,tweet
ThanatosDrive,ThanatosDrive,tweet
sadvaldordali,sadvaldordali,tweet
sadvaldordali,sadvaldordali,tweet
BEntertainers2,BEntertainers2,tweet
AndiVincent,nypost,non tweet
Tigrress_,Tigrress_,tweet
SweetThePodcast,Spreaker,non tweet
LeBaronLordKing,LeBaronLordKing,tweet
paulaoliveirat8,paulaoliveirat8,tweet
loversgarbage,loversgarbage,tweet
ladycorpse23,ladycorpse23,tweet
BrendaForVT,BLMofGB,non tweet
BrendaForVT,TheRoot,non tweet
BrendaForVT,RightsVT,non tweet
BrendaForVT,ShevrinJones,non tweet
BrendaForVT,almahern,non tweet
BrendaForVT,elpern_jacob,non tweet
BrendaForVT,PplsAction,non tweet
BrendaForVT,CPDAction,non tweet
BrendaForVT,pdamerica,non tweet
deeinkredible,deeinkredible,tweet
ImLanceBoice,ImLanceBoice,tweet
AnniwaaBuachie,AnniwaaBuachie,tweet
LeBaronLordKing,LeBaronLordKing,tweet
tyrelliotluvbot,tyrelliotluvbot,tweet
totallynothaf,totallynothaf,tweet
KenSimonSays,jfitzgibbon,non tweet
KenSimonSays,nypost,non tweet
manaxhill,manaxhill,tweet
mechamav,mechamav,tweet
sfbayview,sfbayview,tweet
NeedsAdult,NeedsAdult,tweet
chewedgum3,chewedgum3,tweet
TruthSeeker2107,CNN,non tweet
TruthSeeker2107,TheRevAl,non tweet
TruthSeeker2107,Oprah,non tweet
TruthSeeker2107,donlemon,non tweet
TruthSeeker2107,KingJames,non tweet
giehlbia,giehlbia,tweet
GriffKohout,aoc,non tweet
GriffKohout,AyannaPressley,non tweet
GriffKohout,IlhanMN,non tweet
GriffKohout,RashidaTlaib,non tweet
GriffKohout,TalibKweli,non tweet
jaaddds03,jaaddds03,tweet
jaaddds03,jaaddds03,tweet
DonLandryII4,DonLandryII4,tweet
DonLandryII4,DonLandryII4,tweet
BEntertainers2,BEntertainers2,tweet
imscottryan,imscottryan,tweet
drupkins,drupkins,tweet
TheLivesThatMtr,TheLivesThatMtr,tweet
drupkins,drupkins,tweet
JoannaFarrell18,JoannaFarrell18,tweet
drupkins,drupkins,tweet
drupkins,drupkins,tweet
AVALANCHE_RAP,CP24,non tweet
AVALANCHE_RAP,globalnews,non tweet
AVALANCHE_RAP,flow935,non tweet
AVALANCHE_RAP,BlakesShow,non tweet
AVALANCHE_RAP,PeterKash,non tweet
AVALANCHE_RAP,aliciaacewest,non tweet
AVALANCHE_RAP,Mastermind,non tweet
AVALANCHE_RAP,RicochetOnAir,non tweet
AVALANCHE_RAP,jeunesse,non tweet
TylerKBoyce,TylerKBoyce,tweet
remadaleno,remadaleno,tweet
BeingWhiteIsGr8,BeingWhiteIsGr8,tweet
KaleberSoze,KaleberSoze,tweet
PepegaCheeto,PepegaCheeto,tweet
TrashyReaper,TrashyReaper,tweet
AVALANCHE_RAP,MeekMill,non tweet
AVALANCHE_RAP,XXL,non tweet
AVALANCHE_RAP,Complex,non tweet
AVALANCHE_RAP,Blklivesmatter,non tweet
AVALANCHE_RAP,Papooseonline,non tweet
AVALANCHE_RAP,Mysonne,non tweet
AVALANCHE_RAP,unclemurda,non tweet
AVALANCHE_RAP,breakfastclubam,non tweet
dion_gunn,metpoliceuk,non tweet
AVALANCHE_RAP,nationalpost,non tweet
AVALANCHE_RAP,CTVNews,non tweet
AVALANCHE_RAP,OttawaCitizen,non tweet
AVALANCHE_RAP,TheTorontoSun,non tweet
AVALANCHE_RAP,NEWSTALK1010,non tweet
AVALANCHE_RAP,nowtoronto,non tweet
AVALANCHE_RAP,torontodotcom,non tweet
__jae___,__jae___,tweet
rah_pro,rah_pro,tweet
Tigrress_,Tigrress_,tweet
freebangladesh,freebangladesh,tweet
drupkins,drupkins,tweet
drupkins,drupkins,tweet
careyjimzz,careyjimzz,tweet
drupkins,drupkins,tweet
we_daay,we_daay,tweet
drupkins,drupkins,tweet
drupkins,drupkins,tweet
drupkins,drupkins,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
MummaMua,MummaMua,tweet
drupkins,drupkins,tweet
Chaybyday,HemophiliaFL,non tweet
Chaybyday,Talkeetna101,non tweet
Chaybyday,POTUS,non tweet
Chaybyday,UnitedWay,non tweet
MkwakuO,MkwakuO,tweet
Talkativekarl,Talkativekarl,tweet
heyitsbles,heyitsbles,tweet
iwantattentior,iwantattentior,tweet
caroline_efird,UNCSouth,non tweet
caroline_efird,SOHPoralhistory,non tweet
manaxhill,manaxhill,tweet
sunny_james,sunny_james,tweet
persistentfool,DontShootPdx,non tweet
persistentfool,ITMFAlready,non tweet
SFlipp,L0G1c9UY,non tweet
Lenora76522,Lenora76522,tweet
ii_ecologordo,ii_ecologordo,tweet
seeksdecember,seeksdecember,tweet
CHTFotografias,CHTFotografias,tweet
Tom886,AOC,non tweet
Tom886,IlhanMN,non tweet
Tom886,AyannaPressley,non tweet
Tom886,RashidaTlaib,non tweet
Tom886,RoKhanna,non tweet
Tom886,SenSanders,non tweet
Tom886,SpeakerPelosi,non tweet
Tom886,CoryBooker,non tweet
Tom886,JulianCastro,non tweet
Tom886,MMFlint,non tweet
Tom886,lindawade4ok,non tweet
Shak_20,Shak_20,tweet
MimiRose1997,MimiRose1997,tweet
evansaysblah,evansaysblah,tweet
AnonymousRLegi1,AnonymousRLegi1,tweet
Tibbletoad,Tibbletoad,tweet
kaejaecamb,kaejaecamb,tweet
LavagabondD,LavagabondD,tweet
RevBooksNYC,RevBooksNYC,tweet
itsmaliktyree,itsmaliktyree,tweet
p_stephaniejean,p_stephaniejean,tweet
MimiRose1997,AndersonU,non tweet
jagfit,MeghanMcCain,non tweet
jagfit,ThePresObama,non tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
chile_washyoass,chile_washyoass,tweet
carina_ngbe,carina_ngbe,tweet
secret8thmember,secret8thmember,tweet
bae_gil,o,non tweet
WVON1690,WVON1690,tweet
DekoAlves2010,DekoAlves2010,tweet
BlueberryTrash,BlueberryTrash,tweet
RepublicMighty,RealJamesWoods,non tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
nyced4equity,NYCMayor,non tweet
nyced4equity,NYPDShea,non tweet
nyced4equity,RepEspaillat,non tweet
nyced4equity,galeabrewer,non tweet
Emily_Zeller,Emily_Zeller,tweet
simplestupid1,Precious_PD,non tweet
syrculturalwork,syrculturalwork,tweet
Blklivesmatter,Blklivesmatter,tweet
officialtedwinn,officialtedwinn,tweet
isaac_kfir,isaac_kfir,tweet
TransQuinn,tiktok_us,non tweet
kehlxrue,kehlxrue,tweet
ThanatosDrive,ThanatosDrive,tweet
emilyspeaksup,emilyspeaksup,tweet
thatrosieknows,thatrosieknows,tweet
richlin,richlin,tweet
quercki,LibbySchaaf,non tweet
XPoseCrime,XPoseCrime,tweet
leilaluz987,leilaluz987,tweet
JaimelHemphill,JaimelHemphill,tweet
Yoruichi_Chan93,Yoruichi_Chan93,tweet
Xpressionable,Xpressionable,tweet
enby_jordan,enby_jordan,tweet
ogehid,ogehid,tweet
vinnydudread,vinnydudread,tweet
sherrygrey,sherrygrey,tweet
carolgflc,carolgflc,tweet
DanaLArcuri,DanaLArcuri,tweet
DebatINQUEST,DebatINQUEST,tweet
nyced4equity,NYCMayor,non tweet
nyced4equity,NYPDShea,non tweet
nyced4equity,galeabrewer,non tweet
nyced4equity,RepEspaillat,non tweet
deadcelebritie2,deadcelebritie2,tweet
PcktChange,ACLU,non tweet
PcktChange,NAACP,non tweet
MoneyTrain,MoneyTrain,tweet
weunapologetic,RealTimBlack,non tweet
weunapologetic,dnc,non tweet
itsme_muris,itsme_muris,tweet
neonprawn,CNN,non tweet
AnnaLu312,AnnaLu312,tweet
LecturerMish,LecturerMish,tweet
chidex_com,chidex_com,tweet
peacendlovu,peacendlovu,tweet
MidnightPursona,MidnightPursona,tweet
KissMeJcouture,KissMeJcouture,tweet
MaggottyBread,YouTube,non tweet
Jah_Bread,Jah_Bread,tweet
MamaCesaT,MamaCesaT,tweet
sassyandsoberAF,sassyandsoberAF,tweet
justsonnynow,justsonnynow,tweet
RandolphNews1,TomiLahren,non tweet
RandolphNews1,FBI,non tweet
MammaDoggo,Blklivesmatter,non tweet
Earwig360,NRA,non tweet
VackahBot,VackahBot,tweet
bearbearstare,bearbearstare,tweet
Sporran,Sporran,tweet
AutumnE051,AutumnE051,tweet
MammaDoggo,Blklivesmatter,non tweet
SerpentStressed,SerpentStressed,tweet
grannydelilah,grannydelilah,tweet
claragabriel,claragabriel,tweet
xVincex01,xVincex01,tweet
lhcs93,lhcs93,tweet
questionselfs,SenSanders,non tweet
questionselfs,kroger,non tweet
palidesignz,palidesignz,tweet
youbaciagaloop,youbaciagaloop,tweet
Mackithappen,nypost,non tweet
SSDFpodcast,SSDFpodcast,tweet
SSDFpodcast,SSDFpodcast,tweet
SSDFpodcast,SSDFpodcast,tweet
SSDFpodcast,SSDFpodcast,tweet
SSDFpodcast,SSDFpodcast,tweet
BlackVinegar3,BlackVinegar3,tweet
StarSeriously,StarSeriously,tweet
anoushanzume,OneStoryUp,non tweet
anoushanzume,RogerRossWill,non tweet
reberrabonbon,reberrabonbon,tweet
wnypeace,wnypeace,tweet
Rule62peter,Rule62peter,tweet
KingNavoh,KingNavoh,tweet
LifeloveTalk,LifeloveTalk,tweet
mererezinho,mererezinho,tweet
LegynS,LegynS,tweet
WaveEdFund,WaveEdFund,tweet
SoundBiteATL,SoundBiteATL,tweet
RacismRegistry,RacismRegistry,tweet
ill_academic,ill_academic,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
Iceiceiceon,_SJPeace_,non tweet
EvolvingManLBV,EvolvingManLBV,tweet
cywelo,realDonaldTrump,non tweet
cywelo,foxandfriends,non tweet
cywelo,SenatorTimScott,non tweet
trashrat47,trashrat47,tweet
jfrickuga,jfrickuga,tweet
corpgovnet,corpgovnet,tweet
AVALANCHE_RAP,AVALANCHE_RAP,tweet
Trevor_Gowan,WNYC,non tweet
candidlyken,candidlyken,tweet
luan92oliveira,luan92oliveira,tweet
ksperes,ksperes,tweet
Gifted39,Gifted39,tweet
TheStarsFan,SenTedCruz,non tweet
TheStarsFan,NYCMayor,non tweet
PassionRiver,EricGarnerMovie,non tweet
Karlyle_Tomms,Karlyle_Tomms,tweet
PassionRiver,RPCoalition,non tweet
PassionRiver,EricGarnerMovie,non tweet
buffaloquinn,buffaloquinn,tweet
PassionRiver,CopwatchK,non tweet
PassionRiver,NYC_ShutItDown,non tweet
PassionRiver,EricGarnerMovie,non tweet
LVlovesHaven,LVlovesHaven,tweet
PassionRiver,NBJContheMove,non tweet
PassionRiver,EricGarnerMovie,non tweet
PassionRiver,NAACP,non tweet
PassionRiver,EricGarnerMovie,non tweet
sroxion,alanwinde,non tweet
sroxion,WesternCapeGov,non tweet
sroxion,Our_DA,non tweet
jenjavajunky,jenjavajunky,tweet
PassionRiver,NABSE_org,non tweet
PassionRiver,EricGarnerMovie,non tweet
lokforwardangel,lokforwardangel,tweet
patricia_a_tay,patricia_a_tay,tweet
Nastyness61,theeurbansage,non tweet
Nastyness61,iamjermainew,non tweet
Nastyness61,nypost,non tweet
PassionRiver,NationalAction,non tweet
PassionRiver,EricGarnerMovie,non tweet
sam_guimaraes,sam_guimaraes,tweet
PassionRiver,Mvmnt4BlkLives,non tweet
PassionRiver,EricGarnerMovie,non tweet
iamichelleaya,iamichelleaya,tweet
shawnee_queen,shawnee_queen,tweet
jania_vieira,I_Amiri,non tweet
DaddyDoggo5,Blklivesmatter,non tweet
manhood_academy,manhood_academy,tweet
PassionRiver,alejandrojbrown,non tweet
PassionRiver,CORE_FreedomNow,non tweet
PassionRiver,NYCHealthCommr,non tweet
PassionRiver,NYPDnews,non tweet
PassionRiver,EricGarnerMovie,non tweet
JoanJoan869,JoanJoan869,tweet
orpheustalleres,orpheustalleres,tweet
AgainstPf,advocatemahere,non tweet
AgainstPf,KirstyCoventry,non tweet
AgainstPf,PoliceZimbabwe,non tweet
AgainstPf,KirstyCoventry,non tweet
kpinphilly,kpinphilly,tweet
PassionRiver,ColorOfChange,non tweet
PassionRiver,EricGarnerMovie,non tweet
PayomkawichumPE,tiktok_us,non tweet
jbmason03,jbmason03,tweet
angryafroradio,angryafroradio,tweet
rxtrocade,rxtrocade,tweet
FistsAntennas,sanvres,non tweet
PassionRiver,BlackStarFest,non tweet
PassionRiver,EricGarnerMovie,non tweet
PassionRiver,iamafreedom,non tweet
PassionRiver,BlackYouthProj,non tweet
PassionRiver,EricGarnerMovie,non tweet
TAllshade,TAllshade,tweet
PassionRiver,Blklivesmatter,non tweet
PassionRiver,EricGarnerMovie,non tweet
segueomachado,segueomachado,tweet
PassionRiver,MadisonSiriusXM,non tweet
PassionRiver,APRI_National,non tweet
PassionRiver,EricGarnerMovie,non tweet
PassionRiver,100BlackMen,non tweet
PassionRiver,EricGarnerMovie,non tweet
Shayisnoteven,Shayisnoteven,tweet
longestfurbies,longestfurbies,tweet
RiseUpAndSing,BrklynWomensCho,non tweet
RiseUpAndSing,NeverAgainActn,non tweet
RiseUpAndSing,VictoryFund,non tweet
RiseUpAndSing,splcenter,non tweet
Syn_Marv_Tha1,Syn_Marv_Tha1,tweet
thickate,iamnotbenjikrol,non tweet
Beverly44584382,Beverly44584382,tweet
LaniePresswood,LaniePresswood,tweet
catlinhh,catlinhh,tweet
theorain1013,theorain1013,tweet
MimiRose1997,SumyahAkthar,non tweet
StaySafe_1,StaySafe_1,tweet
GriffKohout,TalibKweli,non tweet
GriffKohout,shaunking,non tweet
GriffKohout,jeremyscahill,non tweet
GriffKohout,AOC,non tweet
GriffKohout,IlhanMN,non tweet
GriffKohout,AyannaPressley,non tweet
dside4life,dside4life,tweet
MrAnthonyYoung,MrAnthonyYoung,tweet
_missmoons,antiracismday,non tweet
Josh_got_wap,Josh_got_wap,tweet
eaton_sandy,MassNurses,non tweet
eaton_sandy,NationalNurses,non tweet
eaton_sandy,PNHP,non tweet
eaton_sandy,LaborforSPayer,non tweet
eaton_sandy,MassSinglePayer,non tweet
eaton_sandy,HCNow,non tweet
emikaj2,emikaj2,tweet
ebrandt76,ebrandt76,tweet
Geves_Galo,Geves_Galo,tweet
with_an_eff,with_an_eff,tweet
ChannaKarasi,ChannaKarasi,tweet
FrickSeaworld,danulmao,non tweet
FrickSeaworld,JuiceeSaft,non tweet
happinessbccc,happinessbccc,tweet
belltowerusa,JoyAnnReid,non tweet
belltowerusa,realDonaldTrump,non tweet
belltowerusa,CNN,non tweet
belltowerusa,MSNBC,non tweet
run_forevah,run_forevah,tweet
ButSlightlyMad,ButSlightlyMad,tweet
GriffKohout,IPROMISESchool,non tweet
GriffKohout,KingJames,non tweet
GuMonteiro,GuMonteiro,tweet
GriffKohout,WhiteHouse,non tweet
GriffKohout,realDonaldTrump,non tweet
GriffKohout,realDonaldTrump,non tweet
GriffKohout,SenateGOP,non tweet
GriffKohout,aoc,non tweet
GriffKohout,shaunking,non tweet
GriffKohout,AyannaPressley,non tweet
GriffKohout,RashidaTlaib,non tweet
GriffKohout,TalibKweli,non tweet
GriffKohout,IlhanMN,non tweet
GriffKohout,jeremyscahill,non tweet
GriffKohout,shannonrwatts,non tweet
TheMusicks,TheMusicks,tweet
Real_TalkTV,thegoodlife45,non tweet
r3mote,r3mote,tweet
lamikiacastillo,MayorOfLA,non tweet
RacistTik,RacistTik,tweet
AntiRacismDay,garyyounge,non tweet
su_justice_club,su_justice_club,tweet
RacistTik,RacistTik,tweet
nataliebookout,nataliebookout,tweet
LDN_Gem,LDN_Gem,tweet
JayGarn83650355,JayGarn83650355,tweet
_channelblack,_channelblack,tweet
Prison_Health,UChicagoPress,non tweet
CJKnightmare95,CJKnightmare95,tweet
formerednamoda,formerednamoda,tweet
imtryingiswear_,imtryingiswear_,tweet
thickate,iamnotbenjikrol,non tweet
TheLivesThatMtr,TheLivesThatMtr,tweet
Love_NotRevenge,DisrnNews,non tweet
AlnwickKeith,AlnwickKeith,tweet
KateHDeCoux,KateHDeCoux,tweet
glauber_rosario,Blklivesmatter,non tweet
MylennaSeabra,MylennaSeabra,tweet
SojournerT2,SojournerT2,tweet
hanjangho76,hanjangho76,tweet
LD_SIR,LD_SIR,tweet
heatherkstewart,heatherkstewart,tweet
wowwnva,wowwnva,tweet
rae_opinions,rae_opinions,tweet
BlaxicanDom,BlaxicanDom,tweet
desamarciana,desamarciana,tweet
rlperson,_SJPeace_,non tweet
PortalHumanidad,PortalHumanidad,tweet
STEMbiosis,thatonequeen,non tweet
STEMbiosis,Peppermint247,non tweet
otiose94,adamzyglis,non tweet
JeanJacquesDes7,JeanJacquesDes7,tweet
LiveLikeLynn,LiveLikeLynn,tweet
EthicalStL,EthicalStL,tweet
PassionRiver,arnreed,non tweet
PassionRiver,EricGarnerMovie,non tweet
_Velascoc_,_Velascoc_,tweet
PassionRiver,870South,non tweet
PassionRiver,EricGarnerMovie,non tweet
PassionRiver,Coach_Seibert,non tweet
PassionRiver,EricGarnerMovie,non tweet
napolithay,napolithay,tweet
PassionRiver,AzieTesfai,non tweet
PassionRiver,candicepatton,non tweet
PassionRiver,VanessaMorgan,non tweet
PassionRiver,TheAnnaDiop,non tweet
PassionRiver,NafessaWilliams,non tweet
PassionRiver,LesleyAnnBrandt,non tweet
PassionRiver,meagantandy,non tweet
PassionRiver,iamamurray,non tweet
PassionRiver,EricGarnerMovie,non tweet
localsadopossum,localsadopossum,tweet
EudoraDeveraux,EudoraDeveraux,tweet
Jawanza,Jawanza,tweet
mercurialsav,mercurialsav,tweet
digodigdig,digodigdig,tweet
supercapattack,supercapattack,tweet
ThaArchitect,ThaArchitect,tweet
DMVBlackLives,RobertWhite_DC,non tweet
DMVBlackLives,ONSEDC_,non tweet
DMVBlackLives,councilofdc,non tweet
DMVBlackLives,MayorBowser,non tweet
DMVBlackLives,DCPoliceDept,non tweet
hannibaltabu,hannibaltabu,tweet
se_stephenson,se_stephenson,tweet
knowdefinition,knowdefinition,tweet
PassionRiver,ChrissyMetz,non tweet
PassionRiver,EricGarnerMovie,non tweet
AhrilMaizy,nytimes,non tweet
UsPissed,UsPissed,tweet
PassionRiver,ChrissyMetz,non tweet
PassionRiver,EricGarnerMovie,non tweet
PassionRiver,TheJessieWoo,non tweet
PassionRiver,EricGarnerMovie,non tweet
andrematthewg,andrematthewg,tweet
PassionRiver,badwolfreigns,non tweet
PassionRiver,EricGarnerMovie,non tweet
WomanistCrit,WomanistCrit,tweet
JohnathanPerk,JohnathanPerk,tweet
YountChristine,YountChristine,tweet
PassionRiver,OneJurorMatters,non tweet
PassionRiver,RealCasperPhD,non tweet
PassionRiver,despicarello,non tweet
PassionRiver,lostinacanyon,non tweet
PassionRiver,StefanMolyneux,non tweet
PassionRiver,EricGarnerMovie,non tweet
BANDMA1D,BANDMA1D,tweet
PassionRiver,anthonyvclark20,non tweet
PassionRiver,Enlightenment4S,non tweet
PassionRiver,EricGarnerMovie,non tweet
yuhForeigner,yuhForeigner,tweet
jesssssmart,jesssssmart,tweet
PassionRiver,BLKamericanMADE,non tweet
PassionRiver,BlackNewsC,non tweet
PassionRiver,newsone,non tweet
PassionRiver,NABJ,non tweet
PassionRiver,NNPA_BlackPress,non tweet
PassionRiver,EricGarnerMovie,non tweet
Tom886,AOC,non tweet
Tom886,IlhanMN,non tweet
Tom886,AyannaPressley,non tweet
Tom886,RashidaTlaib,non tweet
Tom886,RoKhanna,non tweet
Tom886,SenSanders,non tweet
Tom886,SpeakerPelosi,non tweet
Tom886,CoryBooker,non tweet
Tom886,JulianCastro,non tweet
Tom886,MMFlint,non tweet
Tom886,lindawade4ok,non tweet
PassionRiver,TynaMcNair,non tweet
PassionRiver,fox,non tweet
PassionRiver,EricGarnerMovie,non tweet
PassionRiver,lynnv378,non tweet
PassionRiver,EricGarnerMovie,non tweet
jylicious,jylicious,tweet
GailWhitmore,GailWhitmore,tweet
BrainyPoet,nypost,non tweet
BrainyPoet,nypost,non tweet
BrainyPoet,gpbnews,non tweet
BrainyPoet,YahooNews,non tweet
PassionRiver,lennyaduncan,non tweet
PassionRiver,EricGarnerMovie,non tweet
Truth_Seeker502,Truth_Seeker502,tweet
LeBaronLordKing,LeBaronLordKing,tweet
PassionRiver,watchthecops,non tweet
PassionRiver,changethenypd,non tweet
PassionRiver,activistvicky,non tweet
PassionRiver,natashaduncan,non tweet
PassionRiver,RealGwenCarr,non tweet
PassionRiver,Voice4Sean,non tweet
PassionRiver,EricGarnerMovie,non tweet
CaitlinLawRyan,CaitlinLawRyan,tweet
PassionRiver,Big6domino,non tweet
PassionRiver,EricGarnerMovie,non tweet
yaasbc,yaasbc,tweet
dilaurentismuch,dilaurentismuch,tweet
waywardschool,bellhooks,non tweet
ukucaleigh,tiktok_us,non tweet
msjbe20a,theGrio,non tweet
GailWhitmore,Change,non tweet
shanikharris,shanikharris,tweet
lexihoward17,lexihoward17,tweet
LeBaronLordKing,LeBaronLordKing,tweet
procenium_bitch,procenium_bitch,tweet
relleondatrack,relleondatrack,tweet
whiteoceane,whiteoceane,tweet
whiteoceane,whiteoceane,tweet
VanessaLathan,VanessaLathan,tweet
BlackLotusMedia,BlackLotusMedia,tweet
laurensgaylife,tiktok_us,non tweet
LouKavar,LouKavar,tweet
JoAnneHnyc,JoAnneHnyc,tweet
yeeyeey76336136,Blcktweet,non tweet
CJKnightmare95,CJKnightmare95,tweet
BLMLA,LAPCFails,non tweet
killer_rabbit90,killer_rabbit90,tweet
Soulracmusic,Soulracmusic,tweet
adhdoug,TraumaClubPod,non tweet
IvyDaPlant,IvyDaPlant,tweet
tobeselfevident,tobeselfevident,tweet
renesotovilla,renesotovilla,tweet
conansbutterfly,conansbutterfly,tweet
DeLishaDT,DeLishaDT,tweet
TyroneHydraulic,TyroneHydraulic,tweet
AlnwickKeith,AlnwickKeith,tweet
kookydoee,kookydoee,tweet
MissionaryBLMM,RaviZacharias,non tweet
HarryBruinius,csmonitor,non tweet
HarryBruinius,dixiebureau,non tweet
WomanistCrit,WomanistCrit,tweet
blackrepublican,blackrepublican,tweet
shivahadi,shivahadi,tweet
trashrat47,trashrat47,tweet
TaranTrinnaman,ElleMaeGal,non tweet
EvaRovin,EvaRovin,tweet
thickate,tiktok,non tweet
333Mermaid,333Mermaid,tweet
Soulracmusic,Soulracmusic,tweet
taradublinrocks,Lady_Star_Gem,non tweet
EJ_Toxicdoc,SecAzar,non tweet
Prison_Health,DukePress,non tweet
kevino789,kevino789,tweet
msolomonteacher,msolomonteacher,tweet
bbiebercuddle,bbiebercuddle,tweet
felipecarrilhox,felipecarrilhox,tweet
PriIsabellee,PriIsabellee,tweet
BrazilNutsPod,BrazilNutsPod,tweet
steve_verrell,soulbrotha215,non tweet
BroughJimmy,BroughJimmy,tweet
esteeeephany,esteeeephany,tweet
DrCEWilson,DrCEWilson,tweet
juneholley,juneholley,tweet
TJK85098698,RealJamesWoods,non tweet
TJK85098698,BigD4UT,non tweet
TJK85098698,TJK85098698,tweet
hanjangho76,hanjangho76,tweet
mario_anecote,mario_anecote,tweet
MissionaryBLMM,biblegateway,non tweet
BURSLFLLC,BURSLFLLC,tweet
lullionaire,lullionaire,tweet
_edwagner,_edwagner,tweet
CHTFotografias,UOLNoticias,non tweet
CHTFotografias,UOL,non tweet
Candace_80,Essence,non tweet
Grandmasecrets,Grandmasecrets,tweet
blueskysas1,blueskysas1,tweet
tiaratially,tiaratially,tweet
Grandmasecrets,Grandmasecrets,tweet
Ato_Blinks,Ato_Blinks,tweet
mhmck,TigerKnowz,non tweet
wildalawyer,wildalawyer,tweet
RaReCeCo,RaReCeCo,tweet
RacismRegistry,RacismRegistry,tweet
IamShamarra,IamShamarra,tweet
BarbaraKB,PurpleCar,non tweet
allthingsblklou,phillipmbailey,non tweet
allthingsblklou,BlackNoChaser,non tweet
umcjustice,henrycrowe,non tweet
defasado,defasado,tweet
mariomelanin,mariomelanin,tweet
afronola,afronola,tweet
klovescc,klovescc,tweet
marycarmen_no,marycarmen_no,tweet
navarrogirI,navarrogirI,tweet
hawkeene,hawkeene,tweet
whiteoceane,whiteoceane,tweet
whiteoceane,whiteoceane,tweet
BlackSWNet,BlackSWNet,tweet
loveandrageNY,BRRN_Fed,non tweet
MKaylaa14,MKaylaa14,tweet
FerretsQ,FerretsQ,tweet
limaare1,limaare1,tweet
RacismRegistry,RacismRegistry,tweet
supersmash24,supersmash24,tweet
PhillipMartin2,PhillipMartin2,tweet
kinkywitattitud,kinkywitattitud,tweet
JadeMidCam,JadeMidCam,tweet
MediccGail,CIGBCuba,non tweet
MediccGail,taylor9887,non tweet
MediccGail,lizziepresser,non tweet
AdilaHaki,AdilaHaki,tweet
JT_Gatling,JT_Gatling,tweet
