source,target,content
tacdcraic,tacdcraic,tweet
CaribbeangGurl,ElenaJane_Stan,non tweet
CaribbeangGurl,billboard,non tweet
CaribbeangGurl,YouTube,non tweet
CaribbeangGurl,taylorswift13,non tweet
Julianyc422Shaw,LoudmouthLira,non tweet
Julianyc422Shaw,brianstelter,non tweet
rgprincero9,rgprincero9,tweet
Anum0613,Anum0613,tweet
JxJaya,Delectable_xo,non tweet
JxJaya,jovansansi,non tweet
SJP_ALREADY,SJP_ALREADY,tweet
kj_paul,kj_paul,tweet
kendranessen,kendranessen,tweet
AnitainVa,AnitainVa,tweet
carolynatayde,Malone1932,non tweet
carolynatayde,FOX59,non tweet
PepinLachance,PepinLachance,tweet
CapThunderpunch,CapThunderpunch,tweet
Olivia37965223,nickjonas,non tweet
YannickTMusic,YannickTMusic,tweet
btsbongs,btsbongs,tweet
MerickWins,QueenSuperior_,non tweet
MerickWins,DannyRaayyy,non tweet
MerickWins,ThatGuyPRL,non tweet
MerickWins,RTSCalvo,non tweet
MerickWins,Joxley_Official,non tweet
MerickWins,lkatpayne,non tweet
MerickWins,Perkins5Trenton,non tweet
MerickWins,Kreyenbuhl11,non tweet
MerickWins,CoachLMorrison,non tweet
MerickWins,CoachDunn1,non tweet
MerickWins,CoachBradSmiley,non tweet
MerickWins,CoachBradLaird,non tweet
MerickWins,demonsforkem,non tweet
MerickWins,CoachJennGraf,non tweet
MerickWins,JLauerVB,non tweet
MerickWins,AdamP_TROY,non tweet
MerickWins,brentjones4,non tweet
MerickWins,CoachScottCross,non tweet
MerickWins,HeadsUpU,non tweet
MerickWins,CoachBurton13,non tweet
MerickWins,CoachJBurton,non tweet
MerickWins,mrbrown124,non tweet
MerickWins,coachpayne_JP,non tweet
MerickWins,CoachKJLee,non tweet
MerickWins,bdonaldwilliams,non tweet
MerickWins,CoachGerlich,non tweet
MerickWins,cedrickfinnie,non tweet
MerickWins,CoachWashDHS,non tweet
MerickWins,Socorro_AD,non tweet
MerickWins,JesseFrisinger,non tweet
MerickWins,CoachFore,non tweet
MerickWins,AirMax1963,non tweet
MerickWins,raiderlady70,non tweet
MerickWins,rainb0wskyz,non tweet
MerickWins,RagingEd68,non tweet
MerickWins,JillianMcLeod05,non tweet
MerickWins,antoinette6ix,non tweet
MerickWins,biggles14,non tweet
MerickWins,pokerpami71,non tweet
MerickWins,ChrisMcKeown96,non tweet
MerickWins,RaptorsGirl99,non tweet
MerickWins,cesco527,non tweet
MerickWins,K_dot_ali,non tweet
MerickWins,PrimeAI3_,non tweet
MerickWins,Respect0vaMoney,non tweet
MerickWins,Don_Melly,non tweet
MerickWins,CassonGabby,non tweet
MerickWins,v_sneedjr1,non tweet
MerickWins,nnamariegreen,non tweet
MerickWins,tlee2short,non tweet
EddieConnorJr,EddieConnorJr,tweet
ChristineIvens,ChristineIvens,tweet
Kawaiirielll,Kawaiirielll,tweet
hiparchives,hiparchives,tweet
Co7Ostella,realDonaldTrump,non tweet
OntheGroundWI,OntheGroundWI,tweet
TheMChamp,TheMChamp,tweet
Adrienne_2020,Adrienne_2020,tweet
andreielucas,andreielucas,tweet
amiwonit,ArmyTheGrace,non tweet
amiwonit,BTS_twt,non tweet
TeddyGreenstein,TeddyGreenstein,tweet
MeaganResists,MeaganResists,tweet
pn_tomcotterill,pn_tomcotterill,tweet
rylanderg,Aisha_Joji,non tweet
rylanderg,bkiddcalvano,non tweet
moleary1241,cbrazeale,non tweet
moleary1241,DA_Keeling,non tweet
moleary1241,harres5,non tweet
moleary1241,Mina_UK,non tweet
moleary1241,josholeary29,non tweet
moleary1241,LearyZach,non tweet
whds1,NASCAR,non tweet
brentoltz,brentoltz,tweet
DioneTillman1,DioneTillman1,tweet
K8Gould,NAACP_LDF,non tweet
K8Gould,gsands,non tweet
Jaaaami_,Jaaaami_,tweet
House_Razor,House_Razor,tweet
queenieDWL,bbcrb,non tweet
queenieDWL,BreakingNews,non tweet
veejayah,peopleinharmony,non tweet
8lueAndGray,BTS_twt,non tweet
8lueAndGray,OneInAnARMY,non tweet
aurora_kayy,aurora_kayy,tweet
PepinLachance,PepinLachance,tweet
Awake_Aileen,BTS_twt,non tweet
AthenaStarflow,AthenaStarflow,tweet
rosenbergerlm,annehelen,non tweet
kys_spaceship,kys_spaceship,tweet
DocSmootRaleigh,SE_RaleighTable,non tweet
GoodDayAtlanta,GoodDayAtlanta,tweet
EquityWarrior,Teewash778,non tweet
EquityWarrior,LindseyMDaSilva,non tweet
EquityWarrior,GMSIntern,non tweet
EquityWarrior,kedomi,non tweet
EquityWarrior,Melaika_Brown,non tweet
EquityWarrior,DrADM75,non tweet
EquityWarrior,APVNajera,non tweet
EquityWarrior,bxsmiles72,non tweet
EquityWarrior,BONDEducators,non tweet
EquityWarrior,CiantiTeacher,non tweet
EquityWarrior,hartmcb,non tweet
EquityWarrior,daman_harris,non tweet
CheckOutJon,CheckOutJon,tweet
choiceslondon,choiceslondon,tweet
longlivegoatboy,longlivegoatboy,tweet
Justice36010736,Justice36010736,tweet
D2BJ2,D2BJ2,tweet
arielmou,hannah_natanson,non tweet
_ks_l,1antifascista,non tweet
carwseattle,carwseattle,tweet
MendyMarcus,MendyMarcus,tweet
misschaevous,misschaevous,tweet
marylyne_mdz,marylyne_mdz,tweet
ridwanulluahi,Hardaybhayor05,non tweet
ridwanulluahi,Hardaybhayor,non tweet
VisionOptique,VisionOptique,tweet
DanaAfana,ShinolaHotel,non tweet
CeceDawn23,diandraleigh3,non tweet
Seasonsbculture,Seasonsbculture,tweet
ErskineKristen,ErskineKristen,tweet
seansparkman,seansparkman,tweet
colawoozi,TAEMINTING_,non tweet
colawoozi,SomeGirlAnn,non tweet
colawoozi,almiTYkey,non tweet
colawoozi,HJShawol,non tweet
colawoozi,saasgay,non tweet
colawoozi,mineghao,non tweet
colawoozi,EXOSunshine497,non tweet
colawoozi,emkfa,non tweet
colawoozi,lilpuppysaur,non tweet
colawoozi,oreo4e,non tweet
colawoozi,pixandpaws,non tweet
colawoozi,taem_ous,non tweet
colawoozi,ColorfulHaley,non tweet
colawoozi,johnjaeristas,non tweet
colawoozi,Katie_D_M,non tweet
colawoozi,bubble_tae93,non tweet
colawoozi,bebehootheX_,non tweet
colawoozi,secondlxfe,non tweet
colawoozi,MissMira1122,non tweet
colawoozi,taeminxgod,non tweet
anomalyalice,anomalyalice,tweet
mbamomof5,MittRomney,non tweet
mbamomof5,SenatorRomney,non tweet
Genofast,SheaCoulee,non tweet
2_realwasabi,Ktk_Romey,non tweet
2_realwasabi,LiveMixtapes,non tweet
2_realwasabi,djknightatl,non tweet
Bonkuba,Bonkuba,tweet
jeanniecwrites,jeanniecwrites,tweet
Taeutifuul,BTS_History613,non tweet
Taeutifuul,BTS_twt,non tweet
Taeutifuul,OneInAnARMY,non tweet
Taeutifuul,bts_twt,non tweet
northguy28,AbsentTruth,non tweet
MikeHarwell66,MikeHarwell66,tweet
brucebookman,brucebookman,tweet
ZeketheUnclaimd,ZeketheUnclaimd,tweet
MaiaBug2010,anthonyfjoshua,non tweet
MaiaBug2010,LittleMix,non tweet
PrincessaRcj,PrincessaRcj,tweet
kiki_mixer,kiki_mixer,tweet
kys_spaceship,kys_spaceship,tweet
Jaxlzz,flattopphotography,non tweet
champagnekadiii,jackieaina,non tweet
champagnekadiii,UomaBeauty,non tweet
IamLukeBulmer,IamLukeBulmer,tweet
grundytv,davidmweissman,non tweet
DesignKarn,DesignKarn,tweet
cunchrus,UKChange,non tweet
IceWolf_17,IceWolf_17,tweet
Surefire,Surefire,tweet
PosthumousAlex,PosthumousAlex,tweet
ENAREurope,ENAREurope,tweet
mitch_brogan,mitch_brogan,tweet
_ks_l,_ks_l,tweet
IrisOnTV,IrisOnTV,tweet
QueenOfTangy,QueenOfTangy,tweet
YoongiD9,BTS_twt,non tweet
lynnbern1,lynnbern1,tweet
Dejify,Dejify,tweet
dgnempowerment,dgnempowerment,tweet
vanatani,OneInAnARMY,non tweet
vanatani,BTS_twt,non tweet
cattyclaws12,cattyclaws12,tweet
HerringAli,HerringAli,tweet
SonOfAfro,SonOfAfro,tweet
xffusions,KEEMSTAR,non tweet
chetanrakieten,boston25,non tweet
blakeleigh,blakeleigh,tweet
SonOfAfro,SonOfAfro,tweet
banannaomi,DaShaunLH,non tweet
TacomaUntapped,TacomaUntapped,tweet
megsbrons,CoachSarah_SHC4,non tweet
megsbrons,CPPCoachBishop,non tweet
megsbrons,CoachCCW,non tweet
megsbrons,CoachRich24,non tweet
megsbrons,kwhite2222,non tweet
megsbrons,LindseyRyan12,non tweet
megsbrons,CoachBManning,non tweet
megsbrons,ChrystiCollins,non tweet
sdeves5,sdeves5,tweet
yoobihoon,communistynkk,non tweet
yoobihoon,jjeonmins,non tweet
yoobihoon,funkytownangel,non tweet
yoobihoon,starlightinked,non tweet
yoobihoon,mnjoonsope,non tweet
yoobihoon,FlyingJKDoll,non tweet
yoobihoon,jkyoongs,non tweet
yoobihoon,zzztaehyung,non tweet
yoobihoon,Vs_Winter_Bear,non tweet
yoobihoon,frecklesjimin,non tweet
yoobihoon,ravnisms,non tweet
yoobihoon,dtsugaboy,non tweet
yoobihoon,jinicito,non tweet
yoobihoon,cheolks,non tweet
PedroMSilvaPT,PedroMSilvaPT,tweet
KellyBreitbach,KellyBreitbach,tweet
_taesope_,BTS_twt,non tweet
iamdjgordon,refinery29uk,non tweet
aidasenD,aidasenD,tweet
carsten0874,carsten0874,tweet
FemPolitiks,FemPolitiks,tweet
super7fm,super7fm,tweet
FedOwned823,MoveOn,non tweet
eileenjforrest,eileenjforrest,tweet
roamaro,roamaro,tweet
L1Harrell71,Kaepernick7,non tweet
Brof1y,FrancisSuarez,non tweet
Brof1y,MayorGimenez,non tweet
Nasrull88549493,Nasrull88549493,tweet
OThePod,OThePod,tweet
Este84n,Este84n,tweet
Silverex87,Silverex87,tweet
Silvi14853893,mbachelet,non tweet
ClayEnglish8,BTS_twt,non tweet
ClayEnglish8,bts_bighit,non tweet
BFemmeFatale,AdamKinzinger,non tweet
FOX5Atlanta,FOX5Atlanta,tweet
brickolas_cage,brickolas_cage,tweet
martymerc,martymerc,tweet
SiriusMemoFx,SiriusMemoFx,tweet
Nervana_1,ClaireBerlinski,non tweet
Generative33V,KingJames,non tweet
Generative33V,GraceVanderwaal,non tweet
Generative33V,TheEllenShow,non tweet
Generative33V,CocoGauff,non tweet
DKnowsnothing,DKnowsnothing,tweet
destphillips,destphillips,tweet
DesignKarn,DesignKarn,tweet
itsyaboydareal,itsyaboydareal,tweet
italianloafers,italianloafers,tweet
TGRunFit,ACLU,non tweet
HoopShots12,HoopShots12,tweet
B1GTEN01,WonderKing82,non tweet
B1GTEN01,MissMattieMac,non tweet
B1GTEN01,realDonaldTrump,non tweet
daakardior,daakardior,tweet
banyspecial,banyspecial,tweet
Uche_acts,_dawnw81,non tweet
Uche_acts,Cristoda21yonko,non tweet
Uche_acts,skyflood35,non tweet
Uche_acts,SapphireSDV,non tweet
Uche_acts,FranciscaRunca,non tweet
JosephPawlak,CoachJada,non tweet
JosephPawlak,NiagaraWBB,non tweet
thelordmelton,thelordmelton,tweet
_evaoh,_evaoh,tweet
Elsie_Mandel,realDonaldTrump,non tweet
iamsharrieff,iamsharrieff,tweet
Splaktar,chris_noring,non tweet
Splaktar,devpato,non tweet
TwitchEzra,gaychaoticstan,non tweet
Faridun_Attar,ClaireL61889466,non tweet
hockeyloversim,hockeyloversim,tweet
PaulESamson,PaulESamson,tweet
Jayden20134391,Change,non tweet
Sp00n101,Sp00n101,tweet
CosmicTrimtab,CosmicTrimtab,tweet
MimiTexasAngel,MelforProgress,non tweet
jelani82,jelani82,tweet
Lite_Jmo,Lite_Jmo,tweet
KeiMacken,KeiMacken,tweet
_ks_l,proindio,non tweet
CheethamKathryn,CheethamKathryn,tweet
SapphicPixie,SapphicPixie,tweet
Nardgotsole_htx,Nardgotsole_htx,tweet
MaryJaneH011and,MaryJaneH011and,tweet
Travismike_305,Travismike_305,tweet
bassprowentz,bassprowentz,tweet
lucentminnies,actblue,non tweet
ProtestsTampa,TampaBaySDS,non tweet
TyzThePhoenix,SupremeDreams_1,non tweet
MarkellCreative,MarkellCreative,tweet
StanDeCwikielJr,johncardillo,non tweet
Phaedra_DSR,Phaedra_DSR,tweet
GhosTownMusic,keewords,non tweet
9Forgeorge,9Forgeorge,tweet
fknightevents,fknightevents,tweet
XavierXeta,XavierXeta,tweet
BehNaammmm,realDonaldTrump,non tweet
BabyBear6277,BabyBear6277,tweet
MyellyOliveira,MyellyOliveira,tweet
TexasGirl_Mel,TexasGirl_Mel,tweet
lapissurprise,mastketeers,non tweet
lapissurprise,yowoosup,non tweet
lapissurprise,dduuaarreu,non tweet
lapissurprise,chainbrrraah,non tweet
lapissurprise,luvbubblee,non tweet
lapissurprise,hyuntaco,non tweet
lapissurprise,tinyminisweety,non tweet
lapissurprise,cinderellaakkk,non tweet
lapissurprise,mmdxix,non tweet
lapissurprise,taepychn,non tweet
lapissurprise,awchiy,non tweet
lapissurprise,jxyai1,non tweet
lapissurprise,luvbubblee,non tweet
lapissurprise,hyuntaco,non tweet
lapissurprise,yowoosup,non tweet
lapissurprise,cinderellaakkk,non tweet
lapissurprise,taepychn,non tweet
lapissurprise,awchiy,non tweet
lapissurprise,jxyai1,non tweet
JoPSmith25,SkyNews,non tweet
carwseattle,carwseattle,tweet
juliob09,SaoPauloFC,non tweet
ewsalus,SeattleKim1960,non tweet
ewsalus,EvelynAuthor,non tweet
dancapper,dancapper,tweet
HarrisHarrisev9,HarrisHarrisev9,tweet
WindingStairs33,WindingStairs33,tweet
Indinomics,blackholesmerge,non tweet
gabi_salex,gabi_salex,tweet
FrankNyama2,realDonaldTrump,non tweet
cunchrus,UKChange,non tweet
Yup15566124,realDonaldTrump,non tweet
Yup15566124,nytimes,non tweet
Yup15566124,TomCottonAR,non tweet
Yup15566124,realDonaldTrump,non tweet
f_s_ufan,f_s_ufan,tweet
saaam_lf,saaam_lf,tweet
renatcheenha79,renatcheenha79,tweet
olitzxbensler,olitzxbensler,tweet
sellitman,realDonaldTrump,non tweet
TammyRodell,Kaepernick7,non tweet
babiigab,LoveGrace1998,non tweet
babiigab,jumpolandatp,non tweet
babiigab,fujoshitrash_,non tweet
babiigab,OffAteTheCookie,non tweet
babiigab,pchyellow,non tweet
girlnish_,girlnish_,tweet
frankracer,frankracer,tweet
QuadCityEsports,QuadCityEsports,tweet
WWTrain1,WWTrain1,tweet
PLLCannonFan,TSWHITLOW,non tweet
PLLCannonFan,clarkie0620,non tweet
PLLCannonFan,DiInTheSun,non tweet
PLLCannonFan,trumpyonair,non tweet
PLLCannonFan,UMassADBamford,non tweet
PLLCannonFan,AP_UMass,non tweet
PLLCannonFan,smittyatc72,non tweet
PLLCannonFan,UMassHockey,non tweet
PLLCannonFan,UMassAthletics,non tweet
PLLCannonFan,UMassAmherst,non tweet
PLLCannonFan,MullinsCenter,non tweet
PLLCannonFan,TribeApril,non tweet
PLLCannonFan,dawgsmiller1,non tweet
PLLCannonFan,NYPDnews,non tweet
PLLCannonFan,UMass,non tweet
PLLCannonFan,jjmccluskey,non tweet
PLLCannonFan,MartyMeehan,non tweet
PLLCannonFan,KSubbaswamy,non tweet
PLLCannonFan,bostonpolice,non tweet
PLLCannonFan,EdDavis3,non tweet
PLLCannonFan,LawandOrderSVU1,non tweet
PLLCannonFan,nbcsvu,non tweet
PLLCannonFan,Mariska,non tweet
PLLCannonFan,NOMOREorg,non tweet
PLLCannonFan,UMassWBB,non tweet
PLLCannonFan,UTAHWBB,non tweet
PLLCannonFan,utahathletics,non tweet
PLLCannonFan,UMassBasketball,non tweet
PLLCannonFan,UtahMBB,non tweet
PLLCannonFan,RunforLauren,non tweet
PLLCannonFan,UMassFootball,non tweet
PLLCannonFan,Utah_Football,non tweet
PLLCannonFan,JoshMankiewicz,non tweet
PLLCannonFan,DatelineNBC,non tweet
PLLCannonFan,wbz,non tweet
PLLCannonFan,MonicaWWLP,non tweet
PLLCannonFan,BostonGlobe,non tweet
PLLCannonFan,FBI,non tweet
PLLCannonFan,FBIBoston,non tweet
PLLCannonFan,MassStatePolice,non tweet
PLLCannonFan,Jo_Comerford,non tweet
PLLCannonFan,maura_healey,non tweet
PLLCannonFan,MassAGO,non tweet
PLLCannonFan,USA_Network,non tweet
PLLCannonFan,cspan,non tweet
PLLCannonFan,TheRevAl,non tweet
_ks_l,_ks_l,tweet
adamgnathan,adamgnathan,tweet
viva_unida,eldiarioes,non tweet
IAmMeshaDyer,IAmMeshaDyer,tweet
LaDiiMomoChan,LaDiiMomoChan,tweet
DianCathal,DianCathal,tweet
carmeladeloss,carmeladeloss,tweet
ZofiaAGarcia,ZofiaAGarcia,tweet
Yup15566124,realDonaldTrump,non tweet
Yup15566124,realDonaldTrump,non tweet
LoDiceKris,whatthefffake,non tweet
LGallmon,LGallmon,tweet
_bhlaq_,KWESIARTHUR_0,non tweet
_bhlaq_,Darkovibes__,non tweet
_bhlaq_,strongmanburn,non tweet
MMyers777,MMyers777,tweet
DangPrachi,Twitter,non tweet
DangPrachi,tiktok_us,non tweet
Godfatherpart69,Godfatherpart69,tweet
HeromJack,HeromJack,tweet
GuanaLai,GuanaLai,tweet
Ollie_Squires7,anthonyfjoshua,non tweet
bealelab,Cocolettii,non tweet
ShawnInArizona,ShawnInArizona,tweet
lillucyvert,lillucyvert,tweet
JonHammer,JonHammer,tweet
KyleMcCarley,KyleMcCarley,tweet
Danu10996678,realDonaldTrump,non tweet
hollowtim,hollowtim,tweet
DDGilliard,DDGilliard,tweet
palomakcpereira,palomakcpereira,tweet
emmanuel_bbnfan,emmanuel_bbnfan,tweet
___andPeggy,___andPeggy,tweet
venancioguga,showdavida,non tweet
EphemeraMagnets,EphemeraMagnets,tweet
Phillybirds76,Phillybirds76,tweet
Yup15566124,realDonaldTrump,non tweet
Yup15566124,realDonaldTrump,non tweet
emmaplus,emmaplus,tweet
Malone1932,FOX59,non tweet
IWBpodcast,PondPlays,non tweet
IWBpodcast,maingirlmizzie,non tweet
IWBpodcast,LittlElf_,non tweet
IWBpodcast,thedamseldm,non tweet
IWBpodcast,5and30withRuk,non tweet
IWBpodcast,ToneDeafMusical,non tweet
IWBpodcast,drunkdishpod,non tweet
IWBpodcast,fwmpodcast,non tweet
IWBpodcast,BrookReadingPod,non tweet
IWBpodcast,ReelFeelsPod,non tweet
IWBpodcast,WWTTPodcast,non tweet
IWBpodcast,eilfmovies,non tweet
IWBpodcast,BesottedGeekPod,non tweet
IWBpodcast,WeirdScienceDC,non tweet
IWBpodcast,revrim,non tweet
IWBpodcast,beardedgeek19,non tweet
IWBpodcast,scspodcast1,non tweet
IWBpodcast,ScottDC27,non tweet
IWBpodcast,FanboyClay,non tweet
IWBpodcast,waltgator93,non tweet
IWBpodcast,ChrisBalga,non tweet
IWBpodcast,Matt__C_,non tweet
IWBpodcast,Travis_156,non tweet
IWBpodcast,Wobblyboots85,non tweet
IWBpodcast,jordanfunky,non tweet
IWBpodcast,Wahday44,non tweet
IWBpodcast,EricLShea,non tweet
IWBpodcast,bmur3660,non tweet
IWBpodcast,Roblewis1157,non tweet
IWBpodcast,girlydies,non tweet
IWBpodcast,WDIMpodcast,non tweet
IWBpodcast,MichaelBagford,non tweet
IWBpodcast,HVHPodcast,non tweet
IWBpodcast,MikeBrooklyn,non tweet
IWBpodcast,cult45podcast,non tweet
IWBpodcast,NerdyBitchesPod,non tweet
IWBpodcast,SlackerWriter,non tweet
IWBpodcast,GoLoySauceGo,non tweet
IWBpodcast,EpicFilmGuys,non tweet
IWBpodcast,MGnPpodcast,non tweet
IWBpodcast,MovieGeekCast,non tweet
IWBpodcast,Zera77,non tweet
IWBpodcast,PhonyNo,non tweet
IWBpodcast,MouseAndWeens,non tweet
IWBpodcast,HermansRant,non tweet
IWBpodcast,boobiespodcast,non tweet
IWBpodcast,DomesticPodcast,non tweet
IWBpodcast,RMisadventures,non tweet
IWBpodcast,playcomicscast,non tweet
IWBpodcast,MalicePodcast,non tweet
fltrseok,fltrseok,tweet
stevenkunger,stevenkunger,tweet
jrs4358,LoryZ4,non tweet
jrs4358,NASCAR,non tweet
TamaraRNik,TamaraRNik,tweet
MNoonavath,MNoonavath,tweet
RickRollRizal,JamboEveryone,non tweet
AmaniALSalem1,Khedher2020,non tweet
AmaniALSalem1,abcbrisbane,non tweet
AmaniALSalem1,abcnews,non tweet
Lamourna5,SiobhanBenita,non tweet
Lamourna5,dino_mahoney,non tweet
ammarrrsadeeq,ammarrrsadeeq,tweet
cb123___,cb123___,tweet
MisfitDruid81,MisfitDruid81,tweet
TheYoniBox601,iheart_quan,non tweet
Siroliverthe2nd,danaigurira,non tweet
Siroliverthe2nd,get_repost,non tweet
StayHoski,StayHoski,tweet
BTS_ARMY_NL_,BTS_AHC_Project,non tweet
BTS_ARMY_NL_,Bangtanmoonlig2,non tweet
BTS_ARMY_NL_,BTSArmyZA,non tweet
BTS_ARMY_NL_,BangtanScholars,non tweet
BTS_ARMY_NL_,AloraChicoria,non tweet
BTS_ARMY_NL_,JeeLee06767883,non tweet
BTS_ARMY_NL_,steph_choi,non tweet
BTS_ARMY_NL_,TheKpopProf,non tweet
BTS_ARMY_NL_,ErieP0P,non tweet
BTS_ARMY_NL_,ShazieZea,non tweet
BTS_ARMY_NL_,magneto444,non tweet
BTS_ARMY_NL_,sjkchingu,non tweet
BTS_ARMY_NL_,karie202,non tweet
BTS_ARMY_NL_,BillyRocks_13,non tweet
BTS_ARMY_NL_,221BadWolf,non tweet
BTS_ARMY_NL_,obsen8,non tweet
BTS_ARMY_NL_,kateinmadcity,non tweet
BTS_ARMY_NL_,kate_mccrea,non tweet
BTS_ARMY_NL_,VivienneCafe,non tweet
BTS_ARMY_NL_,wetbulldog,non tweet
BTS_ARMY_NL_,LunaLuvgood2020,non tweet
BTS_ARMY_NL_,NO1GifQueen,non tweet
BTS_ARMY_NL_,DaBlackB2,non tweet
BTS_ARMY_NL_,GivesKyle,non tweet
BTS_ARMY_NL_,funder,non tweet
BTS_ARMY_NL_,ReadAndShadeRM,non tweet
BTS_ARMY_NL_,APabloIsForever,non tweet
BTS_ARMY_NL_,SMEthatsme,non tweet
BTS_ARMY_NL_,CyrusMMcQueen,non tweet
BTS_ARMY_NL_,BRCHeaven,non tweet
BTS_ARMY_NL_,revet_up,non tweet
BTS_ARMY_NL_,AfroBoPeep,non tweet
BTS_ARMY_NL_,unclesean,non tweet
BTS_ARMY_NL_,seriesfuse,non tweet
BTS_ARMY_NL_,Martaducq,non tweet
BTS_ARMY_NL_,catsraindance,non tweet
BTS_ARMY_NL_,PeterAarons,non tweet
BTS_ARMY_NL_,AnnaPernigo23,non tweet
BTS_ARMY_NL_,nm_armstrong,non tweet
BTS_ARMY_NL_,LesleyOliverA,non tweet
BTS_ARMY_NL_,Sense8fighter,non tweet
BTS_ARMY_NL_,mO_OseNme,non tweet
BTS_ARMY_NL_,SingingLehrerin,non tweet
BTS_ARMY_NL_,eitorittoru,non tweet
BTS_ARMY_NL_,DaniCC1,non tweet
BTS_ARMY_NL_,AlbumForArmy,non tweet
BTS_ARMY_NL_,OneInAnARMY,non tweet
BTS_ARMY_NL_,officialARMYP,non tweet
BTS_ARMY_NL_,ArmysHeartBeat,non tweet
BTS_ARMY_NL_,BTSEuropeARMY,non tweet
A_WuDzz,A_WuDzz,tweet
NMcnoname,NMcnoname,tweet
_princedesean,_princedesean,tweet
LibraWife2010,RepKinzinger,non tweet
lelePhD,lelePhD,tweet
itsjessepark,itsjessepark,tweet
parisien18eme,parisien18eme,tweet
RJFox91,RJFox91,tweet
_Minsugarmy,BTS_twt,non tweet
BlackTreeCo,defjam,non tweet
PepinLachance,PepinLachance,tweet
jelani82,PoliceHour,non tweet
jeremyinbloom,jeremyinbloom,tweet
romenendez14,romenendez14,tweet
thelesserCoachK,CoachRHobbs,non tweet
thelesserCoachK,CoachOconnor1,non tweet
thelesserCoachK,coachnchaos,non tweet
thelesserCoachK,CoachOD84,non tweet
thelesserCoachK,coachcopp25,non tweet
GrumpyBois,GrumpyBois,tweet
carwseattle,carwseattle,tweet
BattleCry69,wolfblitzer,non tweet
BattleCry69,CNNSitRoom,non tweet
BattleCry69,HomelandKen,non tweet
BattleCry69,RepKinzinger,non tweet
BattleCry69,ValerieJarrett,non tweet
BattleCry69,CornellWBrooks,non tweet
JIMIN_7Bangtan,FirstSnow_JM,non tweet
Kathy8s,robertsg62,non tweet
Kathy8s,jeremiah_miah11,non tweet
proandretti,BIGKRIT,non tweet
JennyferTrans,inside_moritz,non tweet
d1_dkb,devilplush,non tweet
nakiasonlyequal,nakiasonlyequal,tweet
LewissVFX,LewissVFX,tweet
CheekyMadam82,BooBysWorld1,non tweet
sakurablossomx2,sakurablossomx2,tweet
willa_raleigh,willa_raleigh,tweet
NMWBlog,NMWBlog,tweet
tryagainwallfl1,tryagainwallfl1,tweet
snimples,snimples,tweet
Joanalistin,Joanalistin,tweet
Xenophile15,CrossFit,non tweet
Xenophile15,CrossFit,non tweet
Xenophile15,CrossFitCEO,non tweet
ArianehSajadi,ArianehSajadi,tweet
Venti__Poet,Cantguardmike,non tweet
raistlinorr,raistlinorr,tweet
rsimosa71,rsimosa71,tweet
JackSillin,JackSillin,tweet
ss79003398,ss79003398,tweet
_miRell7,_miRell7,tweet
MIAFinestBoi,MIAFinestBoi,tweet
coop522,coop522,tweet
cecilyearwood,cecilyearwood,tweet
juleejulee,eji_org,non tweet
bambinoji,Ponoka123,non tweet
bambinoji,freshunicorn1,non tweet
bambinoji,CNN,non tweet
LVnDallas,IvankaTrump,non tweet
FUCKDON26184909,realDonaldTrump,non tweet
coachdrakeg,coachdrakeg,tweet
VANILLAMARY808,VANILLAMARY808,tweet
Kris_Sacrebleu,Kris_Sacrebleu,tweet
KristaMHarper,KristaMHarper,tweet
beachydreamer,beachydreamer,tweet
LaQuinLay,realDonaldTrump,non tweet
VallenCaptain,VallenCaptain,tweet
Knightly_Nate,GamesCageX,non tweet
Knightly_Nate,sonic_hedgehog,non tweet
PediEureka,SeattleCouncil,non tweet
MetrekLaw,_boosa9,non tweet
MetrekLaw,SHEIN_official,non tweet
MetrekLaw,SHEIN_official,non tweet
viva_unida,sextaNoticias,non tweet
viva_unida,LiarlaPardo,non tweet
NadirahOWBari,NadirahOWBari,tweet
QuameBryan,QuameBryan,tweet
DrBridgitte,DrBridgitte,tweet
Athebeach12,SenatorRomney,non tweet
veetow,GovMurphy,non tweet
veetow,GovMurphy,non tweet
MoztAmazin,MoztAmazin,tweet
cherryjimji,gracious_wood,non tweet
cherryjimji,Shay9789,non tweet
Tinashe09,mFana_Jaquare,non tweet
Tinashe09,PearlThusi,non tweet
Azzaaad,Azzaaad,tweet
MonsterNick7,MonsterNick7,tweet
VeganPeridot,VeganPeridot,tweet
laurie0905,laurie0905,tweet
Marii_Almada,Marii_Almada,tweet
evvie_03,evvie_03,tweet
adrienne_lpl,ChiefPalmer,non tweet
adrienne_lpl,VancouverPD,non tweet
adrienne_lpl,CACP_ACCP,non tweet
adrienne_lpl,VancouverPD,non tweet
newastaga,newastaga,tweet
BlakeKlaatu,BlakeKlaatu,tweet
ProfessorCPA,MittRomney,non tweet
ProfBTS1,ProfBTS1,tweet
mjbickerton,mitchellvii,non tweet
Zoe_and_Dai,Zoe_and_Dai,tweet
katmandoo8,RalphGMWorks,non tweet
katmandoo8,CoyoteCojoFLV,non tweet
Ava_ABQuteee,Lawrence,non tweet
Nanu4Equality,Nanu4Equality,tweet
tigermilkxx,tigermilkxx,tweet
ajoseph94,JayKubzScouts,non tweet
justcallmekiki2,Hjoey15,non tweet
justcallmekiki2,FOX59,non tweet
