Datetime,Tweet Id,Text,Username,user_mention,followersCount,listedCount
2020-06-07 23:59:38+00:00,1269781091738685446,@heeIusos @xReigningEmpire @FerventMaharaja @flairley @bvnkslayer @crownfIair @blisstatements @rondarouseyszn @juliehuha @VinaMkayce @NYCDemonDiva @iamMimiChelles @Suziealto @kingofthecentre @AGuyNamedMacks @y2stump @jnxnvr @naeusername @rbonne1 @Hamanicart617 @MyKicksAreMyFix @EllisMbeh @MJ_Santii @DamianG347 @DavKind76 @FlashPMC @GameOfAnt @real_diculous @queenoftheringg @allhailhann @Blue70517 @CaribbeanLovely @iamJustinRitch @bitchwhatline @only1tonid @isitsafe100 @FlightAV1 @WASMINYGRANDE @RosePlanted_ @MysticPabbz @HEELBANKS_ @reneesheadset @KhyleDeWitt @bayleysqueen @lynchspuns @luvvbecks People I know won't break the chain #BlackLivesMatter @43WlLSON @bigdogstrong @beastmvde @DlRTYAMBROSE,casadenairobi,"heeIusos, xReigningEmpire, FerventMaharaja, flairley, crownfIair, blisstatements, rondarouseyszn, juliehuha, VinaMkayce, NYCDemonDiva, iamMimiChelles, Suziealto, AGuyNamedMacks, y2stump, jnxnvr, naeusername, rbonne1, Hamanicart617, MyKicksAreMyFix, EllisMbeh, MJ_Santii, DavKind76, queenoftheringg, Blue70517, CaribbeanLovely, bitchwhatline, only1tonid, isitsafe100, FlightAV1, RosePlanted_, MysticPabbz, reneesheadset, luvvbecks, BigDogStrong, beastmvde, DlRTYAMBROSE",3022,134
2020-06-07 23:59:38+00:00,1269781090530734085,And she is still alive. That young price right there deserves all the roses! #BlackLivesMatter https://t.co/lg6wC3L2n1,QDeezy1920,,80,0
2020-06-07 23:59:37+00:00,1269781090211954691,Progress. #BlackLivesMatter https://t.co/deXSKKnfxX,A2Ipoc,,355,7
2020-06-07 23:59:37+00:00,1269781088907530240,@10DowningStreet Vive La Révolution #UpTheRevolution #Oppression #Oppressed #ViveLaRévolution #BLM #BlackLivesMatter https://t.co/v4xkSa9dl4,transportnut89,10DowningStreet,114,2
2020-06-07 23:59:36+00:00,1269781082465075201,"Educators- Now is not the time to sit passively on the sidelines. Stand up, speak up #BlackLivesMatter #whitesilenceisviolence https://t.co/aHaDC710Hu",jim_wager3,,46,0
2020-06-07 23:59:34+00:00,1269781076005670912,"I promised them I would stop just preaching to the choir, talking among friends and to say it loud. This is my word to you.  #blacklivesmatter #BLM",danafowlefox5,,6384,127
2020-06-07 23:59:34+00:00,1269781075288633345,"@LunkersTV @LunkersTV I agree with them that #blacklivesmatter BUT they must not forget that #AllLivesMatterNotJustBlack . If they take away the police, murder is gonna become an everyday normal event.",50alchemy,"lunkerstv, lunkerstv",5,0
2020-06-07 23:59:34+00:00,1269781073946427393,Its the little things! All show they've been amazing so far but @RealKeithLee #BlackLivesMatter pants during this match are so good!,beardedmanzak,RealKeithLee,16,0
2020-06-07 23:59:33+00:00,1269781070888800257,"I forgot one:

@ Literally-Everyone-Who-Cares-About-Proper-Justice

#BlackLivesMatter",OniFox97,,1034,7
2020-06-07 23:59:32+00:00,1269781068221046784,@ryangrim Ryan Grim will have a similar take in 2028 when he sees Donald Trump marching with #blacklivesmatter protesters.,SrceEnterprise,ryangrim,702,0
2020-06-07 23:59:32+00:00,1269781067768172550,"Get your knee off our neck! For Every Power which abuse, Every Race which practice Racism, Every Caste which practice Untouchability &amp; every Nation which apply law Selectively. Get your acts right B4 U become history. We R marching 2 change World. #Justice4All #BlackLivesMatter. https://t.co/ByzN9wahHU",Omerasadbajabar,,94,0
2020-06-07 23:59:32+00:00,1269781066044313611,Hula dance in solidarity and strength of @queennaija Black Lives Matter. Spreading positivity and continued strength from an elder through dance. #BlackLivesMatter #Peacefulprotest #inclusion https://t.co/hTUEvLU5rn,Misteism,queennaija,2183,142
2020-06-07 23:59:31+00:00,1269781064853094401,Share this (pt.1)#howwefight #BlackLivesMatter #protest https://t.co/o9KhkEjCPz,Tyyoking,,30,0
2020-06-07 23:59:31+00:00,1269781061250224128,@rejectedjokes congrats Ben! Looks like you’ve made it! #BlackLivesMatter https://t.co/j0bTBgZnLS,JSzpigiel,rejectedjokes,68,1
2020-06-07 23:59:30+00:00,1269781059639672833,"Basecamp Fitness is hosting a Marathon of Change tomorrow starting at 6AM PST - times are in PST. 10 hours/classes/coaches. All donations made during our live Instagram workouts will be tripled by @basecampfitness 

#AtHomeWorkout #equaljusticeinitiative #blacklivesmatter https://t.co/xj8P2HLKkv",NYCFitforFree,basecampfitness,897,5
2020-06-07 23:59:30+00:00,1269781059606020097,#antifa #BlackLivesMatter https://t.co/XjvJ36e3Ce,Kassandra_1909,,700,42
2020-06-07 23:59:30+00:00,1269781058880524290,The work isn’t done yet. #BlackLivesMatter,aveowens_,,3329,46
2020-06-07 23:59:29+00:00,1269781056342949889,"@CS_TimBoston @itsDaniDarling @JennMint @UncleByff @kerryawful @PHeeterPro @brittbutspooky @RighteousJesse @LordCreweKills @PlanetWilliams1 @StiffRoboGinger @papakenway @dawgg69 @TopherJH @CBlakula @RTC_Ento @beanyfied @Ginjarella @DawsePaws @Charlot61886066 @Rexhonk @angiebulkeley @EmilyMarie82 @SupGirl @supgabcraft @abhorrently_urs @Jordamus_Prime @charliestarship @TheHorrorHack @DisfunkGlee @LolaCrispx @danajaybein @ShinkoCosplay @lata2323 @FilmToilet @brianfinks69 @missmelis_27 @DarkDingoDom @sarahsweets83 @AFizgig @JestScreen @redqueen76 @icefloe01 @OSUJamieG @tr_wildebeest @kjaymes8k @Bluey_Bell People I hope won’t break the chain. #BLM #BlackLivesMatter 

@KlondikeDJI @PatMayne731 @shley_moore",wewantmoore1,"CS_TimBoston, itsDaniDarling, JennMint, kerryawful, brittbutspooky, RighteousJesse, LordCreweKills, PlanetWilliams1, StiffRoboGinger, papakenway, dawgg69, TopherJH, CBlakula, beanyfied, Ginjarella, DawsePaws, Charlot61886066, Rexhonk, angiebulkeley, EmilyMarie82, SupGirl, supgabcraft, abhorrently_urs, Jordamus_Prime, charliestarship, DisfunkGlee, danajaybein, ShinkoCosplay, lata2323, FilmToilet, brianfinks69, missmelis_27, sarahsweets83, AFizgig, JestScreen, redqueen76, icefloe01, OSUJamieG, tr_wildebeest, kjaymes8k, Bluey_Bell, KlondikeDJI, PatMayne731, shley_moore",104,3
2020-06-07 23:59:29+00:00,1269781055378206720,".@FHPMiami has proactively closed off a stretch of I-95 after the group started marching on a road right next to the highway. Troopers in riot gear can be seen facing the protestors, making sure no one hops the fence... #BlackLivesMatter #GeorgeFloydProtests @WPLGLocal10 https://t.co/e5zCHnJ6ru",TrentKellyWPLG,"FHPMiami, WPLGLocal10",1557,41
2020-06-07 23:59:29+00:00,1269781055046893571,"WE ARE UNSTOPPABLE ✊🔥
#MatchTheMillion #BlackLivesMatter https://t.co/MOwMvNMWwJ",fullofjeon,,1127,1
2020-06-07 23:59:29+00:00,1269781054195458048,"Reminder, as per usual by now: #BlackLivesMatter

Also it ain't a trend, it's a movement going on right the hell now.",AlchemPunkNSFW,,145,4
2020-06-07 23:59:29+00:00,1269781053037776896,"Ah yes, another white guy calling the police like it’s customer service.

#BlackLivesMatter #WhitePrivilege 

 https://t.co/apWdFrRKAt",MattFosterDC,,174,5
2020-06-07 23:59:28+00:00,1269781049124544512,"The truth always prevails. 

#BlackLivesMatter 
#protests2020 https://t.co/OSAUZOwTWc",njacob5,,835,2
2020-06-07 23:59:28+00:00,1269781048663126019,#BlackLivesMatter #TroyNY https://t.co/mXrg7NgUGf,GreavesPoo,,43,0
2020-06-07 23:59:27+00:00,1269781048344354817,"@anthonycwalker It's just like a movie. I still can't believe that this is happening in America, a nation that is like the police of the world, telling other nations how to treat and handle protesters. What a shame?
#BlackLivesMatter",Ejike2,anthonycwalker,1707,7
2020-06-07 23:59:27+00:00,1269781046649905154,@GFM_CTB @Lookinup2Luv @mrnastyaustin #BlackLivesMatter 3 people I know won’t break the chain @lennoxfrancis @shoumikitiki @ACLoVeSeXmAgIC,thrillandchills,"mrnastyaustin, lennoxfrancis, shoumikitiki, ACLoVeSeXmAgIC",923,3
2020-06-07 23:59:27+00:00,1269781045316145157,"#Keem is trash. He should donate to #BlackLivesMatter instead.
Stan Ateez https://t.co/IHtBxRmJxW",XeraciaBB,,2435,2
2020-06-07 23:59:26+00:00,1269781043973849088,@allan97436911 @KTHopkins Boo hooo 😂😂😂 are your feelings hurt sir?? #BlackLivesMatter 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,Ninilondon4,"allan97436911, KTHopkins",14,0
2020-06-07 23:59:26+00:00,1269781042988269568,"Thank you Deondra you don't have to say a word with that shirt!!!
#blacklivesmatter
#blackfriendsmatter
#wileygirlpromotions 
#wileygirlpromos https://t.co/syIX1YuHcf",wileygirlpromos,,3,0
2020-06-07 23:59:26+00:00,1269781041608261632,I feel so good being a part of this #BlackLivesMatter #justice #BTS #BTSARMY @actblue https://t.co/mYCI2C91bj,btsismykink,actblue,19,0
2020-06-07 23:59:26+00:00,1269781040505262080,"New Music: meekmill - “Other Side of America” 🗽🔥✊🏽
[Link In Bio]
H I T S T A P E . C O M 🔥🖥
#meekmill #othersideofamerica #dreamchasers #blm #blacklivesmatter #2020 
#rap #hiphop #rnb #music #mixtape #mixtapes #app… https://t.co/HW2ZpgCM6I",Hitstape,,1279,30
2020-06-07 23:59:25+00:00,1269781038579867650,"Black owned businesses in #yyj you can support: https://t.co/hTY0mK7vXS 
#BlackOwnedBusinesses #BuyBlack #BlackLivesMatter",ladywignall,,545,2
2020-06-07 23:59:25+00:00,1269781036885356544,@BTS_twt ily forever 💜 @OneInAnARMY #THANKYOUBTS #BlackLivesMatter #MatchTheMillion https://t.co/C0aLsHQ5NC,micaelakz,"BTS_twt, OneInAnARMY",28,0
2020-06-07 23:59:25+00:00,1269781036617129984,@I_Am_Spring_Day Yeeshh  #BlackLivesMatter,Yoonsfluffy,I_Am_Spring_Day,35,0
2020-06-07 23:59:25+00:00,1269781036076056578,"❤️💔❤️
#BlackLivesMatter https://t.co/cAZYbEEzWJ",JennyAmazon,,288,0
2020-06-07 23:59:24+00:00,1269781035639869440,"@akilahgreen @LMPD @louisvillemayor @GovAndyBeshear {i'm sorry, i meant to post this friday} happy 27th birthday, breonna. 🤎

5 june 1993 - 13 march 2020

#breonnataylor #sayhername #blackwomenslivesmatter #justiceforbreonnataylor #BLM #blacklivesmatter    

🖊 &amp; RT @Change petition ➡️ https://t.co/MnpZpMU5Wi https://t.co/pUVAPAzKzm",butterflygone02,"akilahgreen, LMPD, louisvillemayor, GovAndyBeshear, Change",2119,0
2020-06-07 23:59:24+00:00,1269781034331226112,@MittRomney Thank you sir for being the only @SenateGOP to acknowledge #BlackLivesMatter,stephanie9973,"MittRomney, SenateGOP",940,11
2020-06-07 23:59:22+00:00,1269781025422561281,"Fuck JK Rowling, but are we really surprised? That expired tub of cottage cheese has been writing transphobic tripe for years (The Silkworm was published in 2014 ffs). STOP FUCKING TALKING ABOUT HER. Talk about #BlackLivesMatter

BLACK TRANS LIVES MATTER.",angygrapefruit,,801,11
2020-06-07 23:59:22+00:00,1269781024428437510,"Whoah.. this was not expected at all, but I completely agree. #BlackLivesMatter https://t.co/Juy21HY4jp",cattharper,,17,0
2020-06-07 23:59:21+00:00,1269781019923603456,"Othello Park Protest in #Seattle has almost no @SeattlePD and zero problems.
No looting. No riots. It’s chill AF.
No cops = No violence... what a surprise.
#DefundSPD #seattleprotest #blacklivesmatter https://t.co/JTw58PsnoO",KrakenOmnipote1,SeattlePD,5,1
2020-06-07 23:59:20+00:00,1269781018703167491,El CEO de @CrossFit se jodio! #BlackLivesMatter,felix_ce11,CrossFit,86,0
2020-06-07 23:59:20+00:00,1269781016274710535,@choi_bts2 @BTS_twt Just donated! 💜 #BlackLivesMatter #MatchAMillion #BTS @BTS_twt  PROUD OF YOU ARMY 💜 https://t.co/n8yKj2qbh1,mochiii90,"choi_bts2, BTS_twt, BTS_twt",9,0
2020-06-07 23:59:20+00:00,1269781015381377025,"So my dad’s GF was almost attacked today at WalMart because she ended her 70 hour work week, went shopping and didn’t take off her security guard uniform. They tht she was a cop. So #BlackLivesMatter how are you helping innocents being targeted by your movement? #protests2020",TNLeeG,,39,0
2020-06-07 23:59:20+00:00,1269781015230365696,#BlackLivesMatter https://t.co/VR1cqBnXrR,martinekleiman,,236,0
2020-06-07 23:59:19+00:00,1269781013552652288,This is inspiring to me and I didn't graduate this year! #Classof2020 #Beyonce #BlackLivesMatter #protests2020 #GoodTrouble https://t.co/VFaC04I5MD,NotButter,,582,8
2020-06-07 23:59:19+00:00,1269781013359714305,Marching down our block today. #blacklivesmatter. @ Cobble Hill https://t.co/XWmzG95jpC,davidbuchsmusic,,148,0
2020-06-07 23:59:19+00:00,1269781012634128385,@FINALLEVEL Hell yeah 😎 I’m from Puerto Rico 🇵🇷 and proud of my heritage and who I am. #BlackLivesMatter the Latino community is with the black community all the way 💯💯💯,Ivan4k5,FINALLEVEL,210,1
2020-06-07 23:59:18+00:00,1269781008611713024,"This is what Controlling the Narrative Looks Like. Don’t let up.
#BlackLivesMatter 
#DefundThePolice 👈🏽 https://t.co/GvStTNhoOB",EJulianMiller,,655,2
2020-06-07 23:59:18+00:00,1269781008121040896,"Buy a cool ass shirt and donate to a fitting cause a percentage of the proceeds will go to the community bail out fund 
https://t.co/69FGfCPzc2
Cash app: $deontremccray

#blacklivesmatter #westpalmbeach… https://t.co/kntwzl0Ynk",tredotjpeg,,339,2
2020-06-07 23:59:16+00:00,1269781000445407233,"@LZZYHALE, @SonyaDevilleWWE 

Figured since its #PrideMonth, good a time as any to wear my @FinnBalor and @Brewers #Pride swag.

Also, #BlackLivesMatter, #FuckTrump and #JusticeForGeorgeFloyd https://t.co/69EjxR78AF",snazzyazzy83,"LZZYHALE, SonyaDevilleWWE, FinnBalor, Brewers",226,2
2020-06-07 23:59:16+00:00,1269780998801293315,Real Lyrics From The Heart Never Die 🙏🏽 #Tupac #Changes (I Do Not Own Rights To This Music) #blacklivesmatter #BmikerobEnt https://t.co/5EQK37u7Fl,Bmikerob,,2495,87
2020-06-07 23:59:15+00:00,1269780996360044544,"The Earth is moving: Minneapolis City Council members announce intent to disband the city's police department

#BlackLivesMatter #GeorgeFloyd https://t.co/TSpYlzsZpZ",DrGJackBrown,,136324,163
2020-06-07 23:59:15+00:00,1269780996301508608,"Troy, NY. #BLMTroyNY #BlackLivesMatter https://t.co/ZsfuYFmo4R",DiskoTwit,,377,5
2020-06-07 23:59:15+00:00,1269780994271457283,GET YOUR KNEES OFF OUR NECKS!!! #BlackLivesMatter,MakishaSealey,,1966,33
2020-06-07 23:59:13+00:00,1269780989393469440,"@ariel_geller @Danielhrs Eles estavam sob a bandeira do #BlackLivesMatter . Removeram a estátua de um escravagista e picharam a estátua do Churchill. Não acho que o imperialismo soviético esteja em questão. Esse é um debate já aprofundado no Reino Unido, não há muitos adeptos.",reisecadu,"ariel_geller, Danielhrs",62,0
2020-06-07 23:59:13+00:00,1269780988797816840,"Wouldn't it be cool if #BlackLivesMatter just never stopped trending? Like, until people who didn't see the importance just got hypnotized by it",ThomasACStout,,447,11
2020-06-07 23:59:13+00:00,1269780987912863752,HOW COP ORIENTATIONS MUST BE LIKE https://t.co/BRr9wP9mHl via @YouTube #BlackLivesMatter,chaospluto,YouTube,27,0
