source,target,content
Belodo,abcnews,non tweet
dsherman2407,paix120,non tweet
dsherman2407,SuccessStory,non tweet
IIIThreat,IIIThreat,tweet
Kijua,Kijua,tweet
BigTimSBG,BigTimSBG,tweet
dlu2hnbh,dlu2hnbh,tweet
Zain1702,LFC,non tweet
giddywillz,giddywillz,tweet
Truth_OverT,Truth_OverT,tweet
rogue_odds1118,rogue_odds1118,tweet
amanda_lugg,amanda_lugg,tweet
QtheGovernor,QtheGovernor,tweet
Kim_DareYA,KCjohnsonwrites,non tweet
Kim_DareYA,getnicced,non tweet
Kim_DareYA,EW,non tweet
Kim_DareYA,KCjohnsonwrites,non tweet
kshrinithi,kshrinithi,tweet
Twinsassin_K,Twinsassin_K,tweet
Aozora_0fficial,Aozora_0fficial,tweet
DeepsShetty,JulieDu96740649,non tweet
DeepsShetty,Nigel_Farage,non tweet
BettiesBombers,BettiesBombers,tweet
SarahNinkSmith7,SarahNinkSmith7,tweet
trevorgoodwin54,premierleague,non tweet
yominixofficial,yominixofficial,tweet
kristeyxo,CosmopolitanUK,non tweet
sylerUkr,privatbankua,non tweet
RexestR,berkeley_ai,non tweet
GaiaAdAstra,GaiaAdAstra,tweet
yodameister,yodameister,tweet
JFrankMolina,JFrankMolina,tweet
TheBoomBapHour,TheBoomBapHour,tweet
Zain1702,A1tze,non tweet
Zain1702,mslyson,non tweet
Zain1702,andybell888,non tweet
Zain1702,LewisHamilton,non tweet
Zain1702,spinzbeatsinc,non tweet
ya_boy_taywan,ya_boy_taywan,tweet
SE15Fellow,SE15Fellow,tweet
trezedejunho_,LewisHamilton,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
Bifeee2,Bifeee2,tweet
IndusLens,IndusLens,tweet
siliconvalleycf,NicoleTaylorSV,non tweet
siliconvalleycf,svbizjournal,non tweet
officersexposed,NYPDShea,non tweet
officersexposed,NYPDnews,non tweet
larryenc1,larryenc1,tweet
CntSt0pWontSt0p,CntSt0pWontSt0p,tweet
RoninEternales,robbystarbuck,non tweet
RoninEternales,therealkeithlee,non tweet
SwayCoal,Peter___Ward,non tweet
SwayCoal,RalphEByrd,non tweet
b1gmilfenergy,b1gmilfenergy,tweet
nancyraeRN,nancyraeRN,tweet
ButMadNNW,shadowsofthot,non tweet
Jezebel_Speaks,Jezebel_Speaks,tweet
TheresNoFunny,TheresNoFunny,tweet
donaponto,donaponto,tweet
AmiraBNapier,AmiraBNapier,tweet
lifeisgood913,PureMichGirl,non tweet
lifeisgood913,GenerationQ2020,non tweet
Degouhaiti,Degouhaiti,tweet
sicilliandi,sicilliandi,tweet
rskghl,rskghl,tweet
ghost_trapp,ghost_trapp,tweet
Richard19036330,Richard19036330,tweet
HeyVctor,HeyVctor,tweet
CAIRNational,CAIRNational,tweet
CAIRNational,bryan_pietsch,non tweet
CAIRNational,nytmike,non tweet
CAIRNational,SangerNYT,non tweet
CAIRNational,MarkMazzettiNYT,non tweet
CAIRNational,TheTNHoller,non tweet
emzr99,emzr99,tweet
warrenjwric,warrenjwric,tweet
ernest_pillay,ernest_pillay,tweet
FrankBarone43,FrankBarone43,tweet
kss113g,kss113g,tweet
wideman,MichaelHern123,non tweet
wideman,Jsjder,non tweet
wideman,sangasu_inc,non tweet
wideman,lfnt6,non tweet
wideman,cana8089,non tweet
wideman,RealJamesWoods,non tweet
Chatroux1947,CoronavirusNewv,non tweet
Chatroux1947,antonioguterres,non tweet
Chatroux1947,NoticiasONU,non tweet
Chatroux1947,CIPICuba,non tweet
Chatroux1947,WHO,non tweet
LuisMcCrea,LuisMcCrea,tweet
GamerBecka,EA,non tweet
GamerBecka,TheSims,non tweet
paintedinblack2,meguchan203,non tweet
werblacksmiths,werblacksmiths,tweet
werblacksmiths,wideawakes2020,non tweet
werblacksmiths,abcnews,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
tdubisMerino,splcenter,non tweet
OccupyS17,Indiatimes,non tweet
OccupyS17,POTUS,non tweet
OccupyS17,GOP,non tweet
OccupyS17,DNC,non tweet
Ivoirinho,Ivoirinho,tweet
PastellexWorks,PastellexWorks,tweet
BrlnGabrielle,BrlnGabrielle,tweet
Degouhaiti,Degouhaiti,tweet
jeffemmans,jeffemmans,tweet
Tranzy_maN,BennettMCFC,non tweet
Tranzy_maN,Pilchard55,non tweet
Tranzy_maN,MirrorFootball,non tweet
Tranzy_maN,MullockSMirror,non tweet
Red_Pill_Jay,Red_Pill_Jay,tweet
xanzabar67,xanzabar67,tweet
AnasuyaIam,AnasuyaIam,tweet
cumsouup,cumsouup,tweet
virginiedelis,virginiedelis,tweet
cherry_bepsi,hokazonomasaya,non tweet
JosepGontan,JosepGontan,tweet
Brovahkiin89,Brovahkiin89,tweet
Info4U2Know,realDonaldTrump,non tweet
Info4U2Know,JoeBiden,non tweet
biathlon_coach,biathlon_coach,tweet
lokforwardangel,lokforwardangel,tweet
KMO_X9,GhidorahGuy77,non tweet
KMO_X9,JaxsonRykerWWE,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
weshootdi,weshootdi,tweet
zamir79783737,RomeluLukaku9,non tweet
mary_burriesci,tedcruz,non tweet
sophie_hollo,sophie_hollo,tweet
BathkeTammy,BathkeTammy,tweet
jointhefutureOH,jointhefutureOH,tweet
jackhufstetler,jackhufstetler,tweet
CharlieBulldogo,CharlieBulldogo,tweet
Stweeting1,Stweeting1,tweet
ESPORTESNET,ESPORTESNET,tweet
argyleink,argyleink,tweet
Mi3Jules_xo,Mi3Jules_xo,tweet
tiredofyallmfs,tiredofyallmfs,tweet
alloydesq,LeapAction,non tweet
alloydesq,EricHaywood,non tweet
blinekin,blinekin,tweet
shayteamlove,ACLU,non tweet
shayteamlove,PoliceForReform,non tweet
shayteamlove,Blklivesmatter,non tweet
AutumnTheAries,AutumnTheAries,tweet
xoshaunci,xoshaunci,tweet
IAMINKCOGNITO,IAMINKCOGNITO,tweet
HalfSight,SacPolice,non tweet
PrimosWrestling,yourmomshousedenver,non tweet
JosellaG,JosellaG,tweet
Karlyle_Tomms,Karlyle_Tomms,tweet
XC_Odyssey,XC_Odyssey,tweet
BeTheChampionUR,AnonWrecks,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
trktattoos,trktattoos,tweet
CallingSpade,TheDemocrats,non tweet
CallingSpade,TomPerez,non tweet
CallingSpade,GovAndyBeshear,non tweet
CallingSpade,KyDems,non tweet
CallingSpade,maddow,non tweet
CallingSpade,jaketapper,non tweet
CallingSpade,andersoncooper,non tweet
CallingSpade,donlemon,non tweet
CallingSpade,NorahODonnell,non tweet
CallingSpade,wtp__2020,non tweet
CallingSpade,AmyMcGrathKY,non tweet
CallingSpade,SenKamalaHarris,non tweet
CallingSpade,fire_mitch,non tweet
ProtestsTampa,ProtestsTampa,tweet
killerrrkween,killerrrkween,tweet
murthylacion,FedericoMemela,non tweet
ericninaltowski,ericninaltowski,tweet
kjo__,Garmin,non tweet
mathetajr,mathetajr,tweet
sunceremony,sunceremony,tweet
CharlMHenry,KreptandKonan,non tweet
CharlMHenry,Santandave1,non tweet
CharlMHenry,JENGbA,non tweet
CharlMHenry,PotterPayper,non tweet
CharlMHenry,Ifteen01,non tweet
CouncillorTumi,CouncillorTumi,tweet
TheOUTFront,QasimRashid,non tweet
PBJuliee,PBJuliee,tweet
RacingVests,chicagosmayor,non tweet
weluvtrap,weluvtrap,tweet
terileemcclain,terileemcclain,tweet
maxwellastonart,maxwellastonart,tweet
zhaawshko,zhaawshko,tweet
vyyb4real,0hzer_,non tweet
marcus_noland,chefjoseandres,non tweet
marcus_noland,jaleo,non tweet
marcus_noland,catjacarol01,non tweet
marcus_noland,marykimm,non tweet
marcus_noland,WCKitchen,non tweet
WC4BLStritchSOM,md_mide,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
dokubohilda,dokubohilda,tweet
AdamResists,BlackSabbath,non tweet
Republique_Laic,Republique_Laic,tweet
ThisisRudi,ThisisRudi,tweet
laadeebugg,laadeebugg,tweet
hcs719,realDonaldTrump,non tweet
MissionSpooky,WholeFoods,non tweet
jaelange,jaelange,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
DrBFPalmer,JackLondonSq,non tweet
DrBFPalmer,Oakland,non tweet
CommomSense_,Fr33Sp33ch5,non tweet
mr__oulala,T__biston,non tweet
celheim,celheim,tweet
rosiexgracex,rosiexgracex,tweet
MARClANlTO,engineering_bae,non tweet
JoiceStsGomes,Independent,non tweet
JeremyHarlock,JeremyHarlock,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
paintedinblack2,YouTubeより,non tweet
2668,2668,tweet
clay_evertson,clay_evertson,tweet
KazRockchick,KazRockchick,tweet
AloYaGniZock,AloYaGniZock,tweet
JoshuaPotash,JoshuaPotash,tweet
HSchendera,HSchendera,tweet
americanminvra,nowthisnews,non tweet
americanminvra,americanminvra,tweet
ltparker03,ltparker03,tweet
ras_le_foulard,ras_le_foulard,tweet
TadBad,TadBad,tweet
Florentin_Rtx,Florentin_Rtx,tweet
CR11116,sanderdewijs1,non tweet
CR11116,themissybyrd,non tweet
mettlesome_teri,VictorK43995989,non tweet
mettlesome_teri,jacqui703,non tweet
mettlesome_teri,jacquiBSting,non tweet
mettlesome_teri,mac123_m,non tweet
mettlesome_teri,trikileaks,non tweet
mettlesome_teri,emeryjuliette1,non tweet
mettlesome_teri,CrispianWheldon,non tweet
mettlesome_teri,Constituent_X,non tweet
mettlesome_teri,celtjules66,non tweet
mettlesome_teri,LaborAmerica,non tweet
mettlesome_teri,ElaineDyson1,non tweet
mettlesome_teri,RedWoman1552,non tweet
mettlesome_teri,hitsground,non tweet
mettlesome_teri,PeterSharpley3,non tweet
mettlesome_teri,BRUMSTOKIE,non tweet
mettlesome_teri,welshgoldigger,non tweet
mettlesome_teri,Welshsprout,non tweet
mettlesome_teri,savvy1405,non tweet
mettlesome_teri,Rattexpunx,non tweet
mettlesome_teri,lordofintent,non tweet
samefaisrire,samefaisrire,tweet
Itsyaboybobii,Itsyaboybobii,tweet
RacingVests,chicagosmayor,non tweet
docrussjackson,docrussjackson,tweet
OckeyBaby,OckeyBaby,tweet
Zain1702,_ItsMissBre,non tweet
Zain1702,limerance,non tweet
YourAnonNull,YourAnonNull,tweet
ThrwLkngGlss,ThrwLkngGlss,tweet
LittleSweetie4,HelloZeroNet,non tweet
Shelleycards1L,AttorneyCrump,non tweet
Shelleycards1L,AttorneyCrump,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
carlton23625136,carlton23625136,tweet
twit_KING88,twit_KING88,tweet
mazvi99,damnitsinn,non tweet
ArtSaSch,ArtSaSch,tweet
HeshimuK,Amy_Siskind,non tweet
HeshimuK,djmonijj,non tweet
lairbones,lairbones,tweet
sourjayne,sourjayne,tweet
left_mymark,left_mymark,tweet
Sybyle3,YouTube,non tweet
RacingVests,chicagosmayor,non tweet
brandonasay,brandonasay,tweet
40Syko,40Syko,tweet
NHChurches,NHChurches,tweet
DrKing77,RomeluLukaku9,non tweet
DrKing77,inter,non tweet
radiofreesteve,radiofreesteve,tweet
straightmovies,straightmovies,tweet
KristaF70232562,KristaF70232562,tweet
sweetpb,sweetpb,tweet
IsraelR87188434,IsraelR87188434,tweet
billybrann,billybrann,tweet
WovenRags,zerohedge,non tweet
o_lucassouza,o_lucassouza,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
SilasAshe,SilasAshe,tweet
coyotered9,coyotered9,tweet
Gavrielia,Gavrielia,tweet
spunkybrewster2,spunkybrewster2,tweet
in_valide,in_valide,tweet
BetsySiwula,BetsySiwula,tweet
PhyreAcid,PhyreAcid,tweet
RevengeBunny,steven_l_cox,non tweet
RevengeBunny,BartMFlyn04,non tweet
marigalloway,marigalloway,tweet
realfaithkelly,realfaithkelly,tweet
ThatGuyKevinWho,DHSgov,non tweet
s_black76,s_black76,tweet
elbow_ellen,TammyGVegas,non tweet
elbow_ellen,_Jacquelyn2020,non tweet
elbow_ellen,LoriEubanks6,non tweet
elbow_ellen,JoeBiden,non tweet
eloben_,eloben_,tweet
TheGeekingShack,TheGeekingShack,tweet
BonnieSalm,JoyAnnReid,non tweet
ReasonPrevail,ReasonPrevail,tweet
Justin_Havok,Justin_Havok,tweet
JustPrintMoney,jack46585931,non tweet
satanscopy,Morganne_C,non tweet
Elle_K100,CommonSenseCo16,non tweet
marillion13,ChangeGER,non tweet
AktuelKommentar,AktuelKommentar,tweet
Saucy_Sis,Macys,non tweet
Saucy_Sis,rolandsmartin,non tweet
Saucy_Sis,TheRevAl,non tweet
Saucy_Sis,NAACP,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
GunnaMorant6,GunnaMorant6,tweet
iyluvsearth,uche_blackstock,non tweet
LighthouseWals1,LighthouseWals1,tweet
kelticshadow720,kelticshadow720,tweet
HeshimuK,RevJohnHMoore1,non tweet
GunnaMorant6,GunnaMorant6,tweet
Eppie888,waltsimsjr,non tweet
Eppie888,rnsle1965,non tweet
Eppie888,oneeb46,non tweet
Eppie888,rkay63,non tweet
Eppie888,Paul_R_Canada,non tweet
Eppie888,George_Jorge13,non tweet
Eppie888,Boken928,non tweet
Eppie888,dlstump,non tweet
Eppie888,TheTangerineTa1,non tweet
Eppie888,SlydeJj,non tweet
Eppie888,tstarce,non tweet
Eppie888,gwynreniers,non tweet
Eppie888,Tooter_Me,non tweet
Eppie888,hsavio,non tweet
Eppie888,chael93411706,non tweet
Eppie888,JediWild,non tweet
Eppie888,VirgilNighthawk,non tweet
Eppie888,chamberkat,non tweet
Eppie888,Truth_Truth_Now,non tweet
Eppie888,KneiserJoe,non tweet
Eppie888,Bar_kin,non tweet
Eppie888,Upsidasium,non tweet
Eppie888,exeterdad,non tweet
Kule_WI,Kule_WI,tweet
janflora,janflora,tweet
KitOConnell,KitOConnell,tweet
DBgoodePanthro,DBgoodePanthro,tweet
14obrien14,Keir_Starmer,non tweet
GunnaMorant6,GunnaMorant6,tweet
Unknown15910887,Unknown15910887,tweet
BeTheChampionUR,AnonWrecks,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
BlazeBrandMan,BlazeBrandMan,tweet
shelbyluberto,shelbyluberto,tweet
Zain1702,pebbles2day,non tweet
Zain1702,SadeChronicles,non tweet
GunnaMorant6,abellehayford,non tweet
vampy_tweets,vampy_tweets,tweet
RoXo_1987,shaunking,non tweet
JUSTBENERDY1989,ChasCertified,non tweet
JUSTBENERDY1989,IcyTayne,non tweet
JUSTBENERDY1989,tfrizzleeee,non tweet
JUSTBENERDY1989,ATL770_er,non tweet
JUSTBENERDY1989,bhwork_,non tweet
JUSTBENERDY1989,choc,non tweet
JUSTBENERDY1989,Dirk_JDR,non tweet
JUSTBENERDY1989,NBA2KLeague,non tweet
JUSTBENERDY1989,ImOptimusDime,non tweet
JUSTBENERDY1989,MamaGossTD,non tweet
JUSTBENERDY1989,MamaChoc_,non tweet
erikafucruz2,erikafucruz2,tweet
Pangeadreams,TheBlackTravelA,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
DickMackintosh,YouTube,non tweet
EklundCO,TayAndersonCO,non tweet
EklundCO,DPSNewsNow,non tweet
KangarooCaught,BernieSanders,non tweet
johnhawkinsrwn,johnhawkinsrwn,tweet
bradleymajercak,bradleymajercak,tweet
kns1234567890s,kns1234567890s,tweet
fawazdhia_nabil,fawazdhia_nabil,tweet
rhonda_mangus,PureMichGirl,non tweet
rhonda_mangus,GenerationQ2020,non tweet
AfzalUpal,AfzalUpal,tweet
ilytrix_Invalid,ilytrix_Invalid,tweet
say_the_names,say_the_names,tweet
KangarooCaught,KangarooCaught,tweet
KageNara,KageNara,tweet
marillion13,marillion13,tweet
StudboiAlex,StudboiAlex,tweet
willireallyam1,nmwdesign,non tweet
JeffersonandCo,LaurenPozenWSB,non tweet
GreggAP,GreggAP,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
AlanDawsonSport,AlanDawsonSport,tweet
jwill137,jwill137,tweet
RacingVests,chicagosmayor,non tweet
REALMamaSavage,REALMamaSavage,tweet
ShutterShed,ShutterShed,tweet
NoSpellCheck,DWFreer,non tweet
NoSpellCheck,johncardillo,non tweet
NoSpellCheck,gatewaypundit,non tweet
tacaille_coco,tacaille_coco,tweet
vikinze,vikinze,tweet
winland,winland,tweet
deter_reubeu,l_yvelines,non tweet
deter_reubeu,fromleeena,non tweet
deter_reubeu,krakenfleuri,non tweet
elbow_ellen,susanmalone1964,non tweet
elbow_ellen,StephenKing,non tweet
AnarchistBrain,AnarchistBrain,tweet
rethinkthat,StevijoPayne,non tweet
AugustStelle,AugustStelle,tweet
Rome_Wtkns,Rome_Wtkns,tweet
AVLHart,AVLHart,tweet
kasvismafioso,kokoomus,non tweet
50Flicks,50Flicks,tweet
beermeupplease1,beermeupplease1,tweet
matthughesnc,JohnVerdejo,non tweet
matthughesnc,NCDemParty,non tweet
matthughesnc,TheDemocrats,non tweet
KnoxvilleHoller,KnoxvilleHoller,tweet
DanielNewman,GAFollowers,non tweet
DanielNewman,gafmde,non tweet
DanielNewman,briantylercohen,non tweet
DanielNewman,tylerperry,non tweet
DanielNewman,Marvel,non tweet
DanielNewman,AC360,non tweet
DanielNewman,jljacobson,non tweet
DanielNewman,queennaija,non tweet
DanielNewman,CocaCola,non tweet
DanielNewman,MoveOn,non tweet
DanielNewman,nowthisnews,non tweet
DanielNewman,staceyabrams,non tweet
DanielNewman,CityofAtlanta,non tweet
DanielNewman,HomeDepotFound,non tweet
DanielNewman,ajc,non tweet
DanielNewman,GaSecofState,non tweet
DanielNewman,GaDPH,non tweet
FestivaleMaxi,EvertonOslo,non tweet
sami_spoon,sami_spoon,tweet
GreggAP,GreggAP,tweet
IAMINKCOGNITO,IAMINKCOGNITO,tweet
KitOConnell,KitOConnell,tweet
SalamSafura,SalamSafura,tweet
yahwehabi,Brittm_tv,non tweet
yahwehabi,cbs46,non tweet
RetroRelapstic,RetroRelapstic,tweet
navinews,kron4news,non tweet
PaulCurtis1956,gatewaypundit,non tweet
tc5GHs9SXM7ndfC,tc5GHs9SXM7ndfC,tweet
fioye_oke,fioye_oke,tweet
Kenny_Benjamin,Kenny_Benjamin,tweet
Tyla_liza,Tyla_liza,tweet
MissAusPatriot,MissAusPatriot,tweet
littlekiwi29,keedronbryant,non tweet
Wxsxxm_,Wxsxxm_,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
leandrolopes,Lascelles16,non tweet
alioscia_castro,RomeluLukaku9,non tweet
alioscia_castro,Inter,non tweet
DariusMartin612,DariusMartin612,tweet
MyVintageSoul,weitzenbaum,non tweet
MyVintageSoul,shane_bauer,non tweet
sikhtoons,blklivesmatter,non tweet
AaronThisAintIt,AaronThisAintIt,tweet
tc5GHs9SXM7ndfC,tc5GHs9SXM7ndfC,tweet
RacingVests,RacingVests,tweet
Miykol1,Miykol1,tweet
EvenTheHope,EvenTheHope,tweet
BikesTdc,BikesTdc,tweet
deaeteyokattana,deaeteyokattana,tweet
GreggAP,GreggAP,tweet
ZiggyDubz,TheOnlyWay900,non tweet
ZiggyDubz,Travon,non tweet
YobruhTheWise,YobruhTheWise,tweet
Eliana_Murillo,NAACP,non tweet
natari2816,SolanoPictures,non tweet
EarlsOfWisdom,EarlsOfWisdom,tweet
jz75173310,jz75173310,tweet
DJBig6,DJBig6,tweet
IEPspecialist,melanienorfleet,non tweet
therealyouinhd,therealyouinhd,tweet
GreggAP,GreggAP,tweet
ilytrix_Invalid,ilytrix_Invalid,tweet
IEPspecialist,melanienorfleet,non tweet
Adamomo24,Adamomo24,tweet
WillieJonesssss,AJStylesOrg,non tweet
WillieJonesssss,undertaker,non tweet
Erottan1,netflix,non tweet
Erottan1,jessicamulroney,non tweet
Erottan1,jessicamulroney,non tweet
DanielNewman,GAFollowers,non tweet
DanielNewman,gafmde,non tweet
DanielNewman,briantylercohen,non tweet
DanielNewman,tylerperry,non tweet
DanielNewman,Marvel,non tweet
DanielNewman,AC360,non tweet
DanielNewman,jljacobson,non tweet
DanielNewman,queennaija,non tweet
DanielNewman,CocaCola,non tweet
DanielNewman,MoveOn,non tweet
DanielNewman,nowthisnews,non tweet
DanielNewman,staceyabrams,non tweet
DanielNewman,CityofAtlanta,non tweet
DanielNewman,HomeDepotFound,non tweet
DanielNewman,ajc,non tweet
DanielNewman,GaSecofState,non tweet
DanielNewman,GaDPH,non tweet
LittleFigutv,LittleFigutv,tweet
olgachaim,olgachaim,tweet
sleepinglunads,Witchy_Stitcher,non tweet
PDoshi79,PDoshi79,tweet
NealMastel,NealMastel,tweet
PSeymour418,PSeymour418,tweet
WordsDawn,pcbrynn,non tweet
EmmilienneN1,EmmilienneN1,tweet
Driver4hire1,theJeremyVine,non tweet
Driver4hire1,KayBurley,non tweet
Driver4hire1,Keir_Starmer,non tweet
Driver4hire1,Iromg,non tweet
Driver4hire1,BethRigby,non tweet
Driver4hire1,bbcnews,non tweet
Driver4hire1,AndrewMarr9,non tweet
Driver4hire1,bbclaurak,non tweet
Driver4hire1,GUARDIAN,non tweet
WhiteWindLandon,WhiteWindLandon,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
mjg73,mjg73,tweet
StudioYutani,ProjectAcheron,non tweet
StudioYutani,avpgalaxy,non tweet
MatheneyDeann,MatheneyDeann,tweet
PhalanxiaTheroa,DeAnna4Congress,non tweet
PiCoinKenya,PiCoinKenya,tweet
DWF57,johncardillo,non tweet
DWF57,gatewaypundit,non tweet
CaptMarvelNews,CaptMarvelNews,tweet
ShariMiller_LAc,ShariMiller_LAc,tweet
norisblast,lizzy_beth20,non tweet
norisblast,aproko_doctor,non tweet
InterJeddah,RomeluLukaku9,non tweet
EaEalil,LeslieMarshall,non tweet
a_standal,DavidBrodyCBN,non tweet
a_standal,realDonaldTrump,non tweet
TTTTINAlove,TTTTINAlove,tweet
promotions_my,promotions_my,tweet
pettet50,nbcnews,non tweet
pettet50,DrJDrooghaag,non tweet
pettet50,Victoryabro,non tweet
pettet50,sallyeaves,non tweet
pettet50,VladoBotsvadze,non tweet
pettet50,ValaAfshar,non tweet
MnsrMysterioso,MnsrMysterioso,tweet
IlseDeckers,DooremaRuud,non tweet
IlseDeckers,thierrybaudet,non tweet
Quotes01353633,Quotes01353633,tweet
MahirweGilbert,MahirweGilbert,tweet
Mockingjay823,NYPDShea,non tweet
Mockingjay823,NYPDDetectives,non tweet
Mockingjay823,NYGovCuomo,non tweet
camidlifecrisis,rcmp,non tweet
William44881046,William44881046,tweet
22AngieMarie22,MelissaAmour72,non tweet
22AngieMarie22,Lady_Glencora,non tweet
22AngieMarie22,Nel_Mezzo,non tweet
22AngieMarie22,Mother_Oya,non tweet
22AngieMarie22,txsguy09,non tweet
22AngieMarie22,TexHellCat,non tweet
22AngieMarie22,VeeSally,non tweet
22AngieMarie22,sun_cel,non tweet
22AngieMarie22,Hope_Resist,non tweet
22AngieMarie22,bchevrier1,non tweet
22AngieMarie22,mikeresistance1,non tweet
22AngieMarie22,BiGLiFeLiNe,non tweet
22AngieMarie22,Justlove3332,non tweet
22AngieMarie22,Lonestarmomcom,non tweet
22AngieMarie22,bfbuschi,non tweet
22AngieMarie22,LutheranSkeptic,non tweet
22AngieMarie22,ChicaHumanStock,non tweet
22AngieMarie22,KGinIowa,non tweet
22AngieMarie22,WahcaMia,non tweet
22AngieMarie22,tufchik,non tweet
22AngieMarie22,soccermomTEX,non tweet
22AngieMarie22,sweetugagirl,non tweet
22AngieMarie22,jleeannis,non tweet
22AngieMarie22,mo_dombrowski,non tweet
22AngieMarie22,ThoughtfulVoter,non tweet
22AngieMarie22,burkejosephp,non tweet
22AngieMarie22,JaybeeStewee,non tweet
22AngieMarie22,Bdwal359,non tweet
22AngieMarie22,BamaStephen,non tweet
22AngieMarie22,e_blyler,non tweet
22AngieMarie22,calenev,non tweet
22AngieMarie22,jamient1776,non tweet
22AngieMarie22,Carma_2012,non tweet
22AngieMarie22,peabodypress,non tweet
22AngieMarie22,thisisTW,non tweet
22AngieMarie22,DorMouseSez,non tweet
22AngieMarie22,Mr_JamesLandis,non tweet
bs4cnn,bs4cnn,tweet
IamCarolynTM,IamCarolynTM,tweet
magicmuffin,magicmuffin,tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
2668,jk3rd_,non tweet
DustinSoper,nashvillepride,non tweet
ATGAllTymedaG,ATGAllTymedaG,tweet
RacingVests,RacingVests,tweet
tdc_ent1,tdcbikes,non tweet
DrManisitDas,YoYo_Ma,non tweet
holleymoviestar,GoodSande,non tweet
holleymoviestar,expelliarmoire,non tweet
happinessbccc,YouTube,non tweet
thatcharns,Kelly4LASchools,non tweet
thatcharns,ScottAtLAUSD,non tweet
thatcharns,richardvladovic,non tweet
thatcharns,Monica4LA,non tweet
thatcharns,Jackie4LAKids,non tweet
thatcharns,NickMelvoin,non tweet
thatcharns,DrGeorgeMcKenna,non tweet
thatcharns,LASchools,non tweet
WorldOfWonder,WorldOfWonder,tweet
theosofuyequdus,theosofuyequdus,tweet
BoutDatHipHop,BoutDatHipHop,tweet
Miykol1,Miykol1,tweet
Queen_Exodus_,Queen_Exodus_,tweet
matheuxinacio,ghxstfvce_,non tweet
cherokeechocta1,realDonaldTrump,non tweet
MSKAMESHA,MSKAMESHA,tweet
bigballerbeth,bigballerbeth,tweet
bill_klingbeil,YouTube,non tweet
BinottoTR,BinottoTR,tweet
SenStormAudio,SenStormAudio,tweet
sourjayne,sourjayne,tweet
Xiuhcoatlll,Xiuhcoatlll,tweet
walk_20,walk_20,tweet
LoveThunderBale,letterboxd,non tweet
dave_garrard,dave_garrard,tweet
prof_xigente,prof_xigente,tweet
mpscombot,Jesse_Norman,non tweet
mpscombot,GMAIL,non tweet
shaz_mcgarrell,1010WINS,non tweet
shaz_mcgarrell,wcbs880,non tweet
kidehen,ava,non tweet
Reneh,Reneh,tweet
2668,jk3rd_,non tweet
pjhill11,pjhill11,tweet
DeejayKnight,DeejayKnight,tweet
AntifaPinneberg,AntifaPinneberg,tweet
tdylang,tdylang,tweet
_heemaaa,_heemaaa,tweet
jdffeet,jdffeet,tweet
PrinceAmechi7,awscloud,non tweet
DustinSoper,nashvillepride,non tweet
2668,jk3rd_,non tweet
queen_ayoungT,queen_ayoungT,tweet
RacingVests,chicagosmayor,non tweet
DKnowsnothing,DKnowsnothing,tweet
Anpippin,Anpippin,tweet
fauntee,fauntee,tweet
yogivides420,yogivides420,tweet
AndrewBowerrr,shaunking,non tweet
AndrewBowerrr,divynes_,non tweet
AndrewBowerrr,NYCMayor,non tweet
AndrewBowerrr,NYGovCuomo,non tweet
AndrewBowerrr,NYPDShea,non tweet
VickOnEverythin,JoeBiden,non tweet
towl35,JimBelushi,non tweet
keshantii,keshantii,tweet
hartshead2010,hartshead2010,tweet
Chelsie_Chase,lsarsour,non tweet
amysings10,amysings10,tweet
Quotes01353633,Quotes01353633,tweet
gourmandizing,gourmandizing,tweet
queerssip,queerssip,tweet
BeTheChampionUR,justa_gurl_,non tweet
BeTheChampionUR,QAnonIsAFraud,non tweet
BeTheChampionUR,OpDeathEaters,non tweet
LiveZenLove,LiveZenLove,tweet
HaleysTusk,HaleysTusk,tweet
ilytrix_Invalid,ilytrix_Invalid,tweet
