,Datetime,Text,TextCleaned,flag,Language,FilteredTweet,TokenizedTweet,LemmatizedTweet,ToxicityScore
11525,2020-06-21,#BlackLivesMatter  but evil or good is not limited to any one race.,evil good limited one race ,1,en,"['evil', 'good', 'limited', 'one', 'race']","[('evil', 'RB'), ('good', 'JJ'), ('limited', 'VBD'), ('one', 'CD'), ('race', 'NN')]", evil good limit one race,0.5513547
11526,2020-06-21,@mschlapp Poor ❄️ worried about peaceful protesters; afraid he might have to admit that #BlackLivesMatter. Or maybe he’s afraid of Trump’s “very fine” white supremacists roiling it up after his inflammatory tweets? Or maybe this is sheer BS to avoid admitting Trump was punked by teenagers?,poor worried peaceful protesters afraid might admit maybe he’s afraid trump’s “very fine” white supremacists roiling inflammatory tweets maybe sheer bs avoid admitting trump punked teenagers ,1,en,"['poor', 'worried', 'peaceful', 'protesters', 'afraid', 'might', 'admit', 'maybe', 'afraid', 'trump', 'fine', 'white', 'supremacists', 'roiling', 'inflammatory', 'tweets', 'maybe', 'sheer', 'avoid', 'admitting', 'trump', 'punked', 'teenagers']","[('poor', 'JJ'), ('worried', 'VBD'), ('peaceful', 'JJ'), ('protesters', 'NNS'), ('afraid', 'JJ'), ('might', 'MD'), ('admit', 'VB'), ('maybe', 'RB'), ('afraid', 'JJ'), ('trump', 'NN'), ('fine', 'JJ'), ('white', 'JJ'), ('supremacists', 'NNS'), ('roiling', 'VBG'), ('inflammatory', 'JJ'), ('tweets', 'NNS'), ('maybe', 'RB'), ('sheer', 'VBP'), ('avoid', 'JJ'), ('admitting', 'VBG'), ('trump', 'NN'), ('punked', 'VBD'), ('teenagers', 'NNS')]", poor worry peaceful protester afraid might admit maybe afraid trump fine white supremacist roil inflammatory tweet maybe sheer avoid admit trump punked teenager,0.6332907
11527,2020-06-21,"Vandals were arrested for defacing a #BlackLivesMatter sign in Southern California, and two of the three people accused are Ventura County employees. https://t.co/zQ745xACGJ",vandals arrested defacing sign southern california two three people accused ventura county employees ,1,en,"['vandals', 'arrested', 'defacing', 'sign', 'southern', 'california', 'two', 'three', 'people', 'accused', 'ventura', 'county', 'employees']","[('vandals', 'NNS'), ('arrested', 'VBD'), ('defacing', 'VBG'), ('sign', 'NN'), ('southern', 'JJ'), ('california', 'NN'), ('two', 'CD'), ('three', 'CD'), ('people', 'NNS'), ('accused', 'VBD'), ('ventura', 'JJ'), ('county', 'NN'), ('employees', 'NNS')]", vandal arrest deface sign southern california two three people accuse ventura county employee,0.31834644
11528,2020-06-21,"That’s right , just go ahead and erase maybe the best known black name brand of a successful millionaire role model - go ahead make it seem like all Blacks are stuck in @TheDemocrats hopeless welfare state! Idiot #BlackLivesMatter https://t.co/tn9SUYgqVy",that’s right go ahead erase maybe best known black name brand successful millionaire role model go ahead make seem like blacks stuck hopeless welfare state idiot ,1,en,"['right', 'ahead', 'erase', 'maybe', 'best', 'known', 'black', 'name', 'brand', 'successful', 'millionaire', 'role', 'model', 'ahead', 'make', 'seem', 'like', 'blacks', 'stuck', 'hopeless', 'welfare', 'state', 'idiot']","[('right', 'RB'), ('ahead', 'RB'), ('erase', 'VB'), ('maybe', 'RB'), ('best', 'JJS'), ('known', 'VBN'), ('black', 'JJ'), ('name', 'NN'), ('brand', 'NN'), ('successful', 'JJ'), ('millionaire', 'NN'), ('role', 'NN'), ('model', 'NN'), ('ahead', 'RB'), ('make', 'VBP'), ('seem', 'VBP'), ('like', 'IN'), ('blacks', 'NNS'), ('stuck', 'VBP'), ('hopeless', 'JJ'), ('welfare', 'NN'), ('state', 'NN'), ('idiot', 'NN')]", right ahead erase maybe best know black name brand successful millionaire role model ahead make seem like black stick hopeless welfare state idiot,0.8982763
11529,2020-06-21,#BlackLivesMatter  @CNN @TheJusticeDept @OANN @foxandfriends @SenateGOP @HouseGOP @DNC @MSNBC @abcnews @CBSNews @BBCWorld @nytimes @washingtonpost @realDonaldTrump @NAACP Lives saved by not spreading the virus? Priceless! https://t.co/FGu2oK669H,lives saved spreading virus priceless ,1,en,"['lives', 'saved', 'spreading', 'virus', 'priceless']","[('lives', 'NNS'), ('saved', 'VBD'), ('spreading', 'VBG'), ('virus', 'NN'), ('priceless', 'NN')]", life save spread virus priceless,0.14504662
11531,2020-06-21,"@JoshuaPotash Because this would TOTALLY be ok is they were black, instead of white, right? 

FFS. #BlackLivesMatter",would totally ok black instead white right ffs ,1,en,"['would', 'totally', 'black', 'instead', 'white', 'right', 'ffs']","[('would', 'MD'), ('totally', 'RB'), ('black', 'JJ'), ('instead', 'RB'), ('white', 'JJ'), ('right', 'JJ'), ('ffs', 'NNS')]", would totally black instead white right ffs,0.35512957
11532,2020-06-21,"How Small Towns Are Organizing Protests For #RacialJustice. Sharee Clark of #WilkesBarre, Penn. &amp; Alicia Gee of #BethelOhio helped organize #BlackLivesMatter protests in their communities. #news Gee's tale is particularly chilling! #RacismInAmerica 
https://t.co/YrNJx9RNHQ",small towns organizing protests sharee clark penn amp alicia gee helped organize protests communities gees tale particularly chilling ,1,en,"['small', 'towns', 'organizing', 'protests', 'sharee', 'clark', 'penn', 'amp', 'alicia', 'gee', 'helped', 'organize', 'protests', 'communities', 'gees', 'tale', 'particularly', 'chilling']","[('small', 'JJ'), ('towns', 'NNS'), ('organizing', 'VBG'), ('protests', 'NNS'), ('sharee', 'VBP'), ('clark', 'NN'), ('penn', 'NN'), ('amp', 'NN'), ('alicia', 'NN'), ('gee', 'NN'), ('helped', 'VBD'), ('organize', 'VB'), ('protests', 'NNS'), ('communities', 'NNS'), ('gees', 'NNS'), ('tale', 'VBP'), ('particularly', 'RB'), ('chilling', 'VBG')]", small town organize protest sharee clark penn amp alicia gee help organize protest community gee tale particularly chill,0.3583028
11534,2020-06-21,"ICYMI: ""We will never kneel to our National Anthem, or our great American flag,"" said Trump at his #TulsaRally, taking aim at Roger Goodell and the NFL for their recent support of the #BlackLivesMatter movement https://t.co/1bhHXVVzTc",icymi never kneel national anthem great american flag said trump taking aim roger goodell nfl recent support movement ,1,en,"['icymi', 'never', 'kneel', 'national', 'anthem', 'great', 'american', 'flag', 'said', 'trump', 'taking', 'aim', 'roger', 'goodell', 'nfl', 'recent', 'support', 'movement']","[('icymi', 'NN'), ('never', 'RB'), ('kneel', 'VBD'), ('national', 'JJ'), ('anthem', 'NN'), ('great', 'JJ'), ('american', 'JJ'), ('flag', 'NN'), ('said', 'VBD'), ('trump', 'NN'), ('taking', 'VBG'), ('aim', 'JJ'), ('roger', 'NN'), ('goodell', 'NN'), ('nfl', 'IN'), ('recent', 'JJ'), ('support', 'NN'), ('movement', 'NN')]", icymi never kneel national anthem great american flag say trump take aim roger goodell nfl recent support movement,0.15791868
11535,2020-06-21,"🔥🔥🔥🔥🔥🔥🔥
🦁🦁🦁🦁🦁🦁🦁
******EXCLUSIVE BLACK LIVES MATTER TEE  WITH WHITE EBROIDERY OUTLINE*******
***DON'T BE LEFT OUT****
https://t.co/zdUNFCayyf

#blacklivesmatter #blackexcellence #blackhistory #blackgirlmagic #blackpower #blacklove #melanin #blackhistorymonth #black",exclusive black lives matter tee white ebroidery outline dont left ,1,en,"['exclusive', 'black', 'lives', 'matter', 'tee', 'white', 'ebroidery', 'outline', 'dont', 'left']","[('exclusive', 'JJ'), ('black', 'JJ'), ('lives', 'NNS'), ('matter', 'RBR'), ('tee', 'IN'), ('white', 'JJ'), ('ebroidery', 'NN'), ('outline', 'NN'), ('dont', 'NN'), ('left', 'VBD')]", exclusive black life matter tee white ebroidery outline dont leave,0.64485604
11536,2020-06-21,"Police told to stand down by the Dem Gov and local leaders of Virginia. WHAT COULD GO WRONG, RIGHT @NPR!? Are you STUPID? Of course then it was guns they were agitating against. So #antifa and #BlackLivesMatter LAWLESSLY take over the streets. And an unhinged Nazi rams the street",police told stand dem gov local leaders virginia could go wrong right stupid course guns agitating lawlessly take streets unhinged nazi rams street ,1,en,"['police', 'told', 'stand', 'dem', 'gov', 'local', 'leaders', 'virginia', 'could', 'wrong', 'right', 'stupid', 'course', 'guns', 'agitating', 'lawlessly', 'take', 'streets', 'unhinged', 'nazi', 'rams', 'street']","[('police', 'NNS'), ('told', 'VBD'), ('stand', 'NN'), ('dem', 'NN'), ('gov', 'VBD'), ('local', 'JJ'), ('leaders', 'NNS'), ('virginia', 'NN'), ('could', 'MD'), ('wrong', 'VB'), ('right', 'JJ'), ('stupid', 'JJ'), ('course', 'NN'), ('guns', 'NNS'), ('agitating', 'VBG'), ('lawlessly', 'RB'), ('take', 'VBP'), ('streets', 'NNS'), ('unhinged', 'VBD'), ('nazi', 'JJ'), ('rams', 'NNS'), ('street', 'NN')]", police tell stand dem gov local leader virginia could wrong right stupid course gun agitate lawlessly take street unhinge nazi ram street,0.8060606
11537,2020-06-21,"watched 13th today. If you haven’t watched it yet, watch it!
Be aware, there is shocking imagery.

#blm #13thnetflix #BlackLivesMatter",watched th today haven’t watched yet watch aware shocking imagery ,1,en,"['watched', 'today', 'watched', 'yet', 'watch', 'aware', 'shocking', 'imagery']","[('watched', 'VBN'), ('today', 'NN'), ('watched', 'VBN'), ('yet', 'RB'), ('watch', 'VBN'), ('aware', 'JJ'), ('shocking', 'VBG'), ('imagery', 'NN')]", watch today watch yet watch aware shock imagery,0.084893346
11539,2020-06-21,#SadioMane seem to forget about #BlackLivesMatter #EVELIV https://t.co/ejd4ex3OT8,seem forget ,1,en,"['seem', 'forget']","[('seem', 'NNS'), ('forget', 'VB')]", seem forget,0.05037177
11540,2020-06-21,"I ain’t sorry for nothing I say. 
They can’t shut me up hell naw hell naw. 
#sayitlouder
#blacklivesmatter
#blackfather",ain’t sorry nothing say can’t shut hell naw hell naw ,1,en,"['sorry', 'nothing', 'say', 'shut', 'hell', 'naw', 'hell', 'naw']","[('sorry', 'JJ'), ('nothing', 'NN'), ('say', 'VBP'), ('shut', 'VBN'), ('hell', 'NN'), ('naw', 'RB'), ('hell', 'RB'), ('naw', 'JJ')]", sorry nothing say shut hell naw hell naw,0.44639003
11542,2020-06-21,Reminder that #BlackLivesMatter 🖤,reminder ,1,en,['reminder'],"[('reminder', 'NN')]", reminder,0.04958153
11543,2020-06-21,"@MurielBowser @MalcolmNance @AOC He can't sleep, he gets up, looks out the window and sees your face smiling through those BIG BRIGHT YELLOW WORDS. #BlackLivesMatter",cant sleep gets looks window sees face smiling big bright yellow words ,1,en,"['cant', 'sleep', 'gets', 'looks', 'window', 'sees', 'face', 'smiling', 'big', 'bright', 'yellow', 'words']","[('cant', 'JJ'), ('sleep', 'JJ'), ('gets', 'VBZ'), ('looks', 'VBZ'), ('window', 'NN'), ('sees', 'NNS'), ('face', 'VBP'), ('smiling', 'VBG'), ('big', 'JJ'), ('bright', 'JJ'), ('yellow', 'NN'), ('words', 'NNS')]", cant sleep get look window see face smile big bright yellow word,0.14939979
11544,2020-06-21,"and I think that this is important to share this type of information, to not stay silent!

Here you will find more explanations:

https://t.co/oqY8jIYGGU 
https://t.co/cI2YmrMtki
https://t.co/ApwWtEFHof
https://t.co/Z4GJICSPNx

#BlackLivesMatter",think important share type information stay silent find explanations ,1,en,"['think', 'important', 'share', 'type', 'information', 'stay', 'silent', 'find', 'explanations']","[('think', 'NN'), ('important', 'JJ'), ('share', 'NN'), ('type', 'JJ'), ('information', 'NN'), ('stay', 'NN'), ('silent', 'JJ'), ('find', 'NN'), ('explanations', 'NNS')]", think important share type information stay silent find explanation,0.06361027
11546,2020-06-21,@RazSimone Drop that place and start walking the streets again. #BlackLivesMatter,drop place start walking streets ,1,en,"['drop', 'place', 'start', 'walking', 'streets']","[('drop', 'NN'), ('place', 'NN'), ('start', 'VBP'), ('walking', 'VBG'), ('streets', 'NNS')]", drop place start walk street,0.1934456
11548,2020-06-21,"#BlackLivesMatter

Planned parenthood- founded by a white supremacist. 
#1 killer of black lives!",planned parenthood founded white supremacist killer black lives ,1,en,"['planned', 'parenthood', 'founded', 'white', 'supremacist', 'killer', 'black', 'lives']","[('planned', 'VBN'), ('parenthood', 'NN'), ('founded', 'VBN'), ('white', 'JJ'), ('supremacist', 'NN'), ('killer', 'NN'), ('black', 'JJ'), ('lives', 'NNS')]", plan parenthood found white supremacist killer black life,0.8442978
11550,2020-06-21,Hey #BlackLivesMatter didn’t he matter?? Where’s the protests/outrage? #AllLivesMatter so sad that this happened to this young boy and his family😢 https://t.co/mCH1UyRzvN,hey didn’t matter where’s protestsoutrage sad happened young boy family ,1,en,"['hey', 'matter', 'protestsoutrage', 'sad', 'happened', 'young', 'boy', 'family']","[('hey', 'JJ'), ('matter', 'NN'), ('protestsoutrage', 'NN'), ('sad', 'NN'), ('happened', 'VBD'), ('young', 'JJ'), ('boy', 'NNS'), ('family', 'NN')]", hey matter protestsoutrage sad happen young boy family,0.1548232
11551,2020-06-21,"An embroidery art auction is happening now on Instagram, raising funds for #BlackLivesMatter and @audrelorde. Bid here: https://t.co/RwhqfmKppx https://t.co/FZPRek5tOM",embroidery art auction happening instagram raising funds bid ,1,en,"['embroidery', 'art', 'auction', 'happening', 'instagram', 'raising', 'funds', 'bid']","[('embroidery', 'JJ'), ('art', 'NN'), ('auction', 'NN'), ('happening', 'VBG'), ('instagram', 'NN'), ('raising', 'VBG'), ('funds', 'NNS'), ('bid', 'NN')]", embroidery art auction happen instagram raise fund bid,0.11394514
11552,2020-06-21,This is also beautiful. Our Polynesian Brothers and Sisters doing their traditional Haka for Black Lives Matter in New Zealand. The world is coming together and it is so beautiful. #blacklivesmatter #georgefloyd #breonnataylor #ahmadarbery https://t.co/HquJbNtLo7 https://t.co/hqrZEhKYXz,also beautiful polynesian brothers sisters traditional haka black lives matter new zealand world coming together beautiful ,1,en,"['also', 'beautiful', 'polynesian', 'brothers', 'sisters', 'traditional', 'haka', 'black', 'lives', 'matter', 'new', 'zealand', 'world', 'coming', 'together', 'beautiful']","[('also', 'RB'), ('beautiful', 'JJ'), ('polynesian', 'JJ'), ('brothers', 'NNS'), ('sisters', 'NNS'), ('traditional', 'JJ'), ('haka', 'JJ'), ('black', 'JJ'), ('lives', 'NNS'), ('matter', 'VBP'), ('new', 'JJ'), ('zealand', 'NNP'), ('world', 'NN'), ('coming', 'VBG'), ('together', 'RB'), ('beautiful', 'NN')]", also beautiful polynesian brother sister traditional haka black life matter new zealand world come together beautiful,0.44387186
11553,2020-06-21,"We are all a card in a deck...
#BlackLivesMatter  ✊🏻✊🏽✊🏿 https://t.co/Z9P5dTlfnQ",card deck ,1,en,"['card', 'deck']","[('card', 'NN'), ('deck', 'NN')]", card deck,0.026512463
11554,2020-06-21,"Evey petition, donations etc for 
#BlackLivesMatter 

https://t.co/1gf5iVPKjj",evey petition donations etc ,1,en,"['evey', 'petition', 'donations', 'etc']","[('evey', 'JJ'), ('petition', 'NN'), ('donations', 'NNS'), ('etc', 'VBP')]", evey petition donation etc,0.07019937
11555,2020-06-21,@MagsBitchs It's sad when people wonder why we are emphasizing #BlackLivesMatter instead of All lives matter. We believe all lives matter BUT A light needs to be shined on daily injustices we face. If police were called WE would have been locked up Not Boozy Becky,sad people wonder emphasizing instead lives matter believe lives matter light needs shined daily injustices face police called would locked boozy becky ,1,en,"['sad', 'people', 'wonder', 'emphasizing', 'instead', 'lives', 'matter', 'believe', 'lives', 'matter', 'light', 'needs', 'shined', 'daily', 'injustices', 'face', 'police', 'called', 'would', 'locked', 'boozy', 'becky']","[('sad', 'JJ'), ('people', 'NNS'), ('wonder', 'VBP'), ('emphasizing', 'VBG'), ('instead', 'RB'), ('lives', 'VBZ'), ('matter', 'NN'), ('believe', 'VBP'), ('lives', 'VBZ'), ('matter', 'JJR'), ('light', 'JJ'), ('needs', 'NNS'), ('shined', 'VBD'), ('daily', 'JJ'), ('injustices', 'NNS'), ('face', 'VBP'), ('police', 'NN'), ('called', 'VBN'), ('would', 'MD'), ('locked', 'VB'), ('boozy', 'NN'), ('becky', 'NN')]", sad people wonder emphasize instead live matter believe live matter light need shin daily injustice face police call would lock boozy becky,0.29596624
11556,2020-06-21,"SO WHERE'S THE OUTRAGE MOB OVER @TjSotomayorKOC YELLING AT A 15 AND 13 YEAR OLD BLACK WOMAN ABOUT BEING SINGLE MOMS???

https://t.co/l19WHoCUDd

#blm #BlackLivesMatter #BlackWomen",wheres outrage mob yelling year old black woman single moms ,1,en,"['wheres', 'outrage', 'mob', 'yelling', 'year', 'old', 'black', 'woman', 'single', 'moms']","[('wheres', 'NNS'), ('outrage', 'VBP'), ('mob', 'NN'), ('yelling', 'VBG'), ('year', 'NN'), ('old', 'JJ'), ('black', 'JJ'), ('woman', 'NN'), ('single', 'JJ'), ('moms', 'NNS')]", wheres outrage mob yell year old black woman single mom,0.5526962
11557,2020-06-21,@RexChapman I am heartbroken 💔 and angry 😡 Keep recording and sharing because it won’t stop! They need to be held accountable! This is reprehensible #BlackLivesMatter,heartbroken angry keep recording sharing won’t stop need held accountable reprehensible ,1,en,"['heartbroken', 'angry', 'keep', 'recording', 'sharing', 'stop', 'need', 'held', 'accountable', 'reprehensible']","[('heartbroken', 'NN'), ('angry', 'JJ'), ('keep', 'VB'), ('recording', 'VBG'), ('sharing', 'VBG'), ('stop', 'JJ'), ('need', 'NN'), ('held', 'VBD'), ('accountable', 'JJ'), ('reprehensible', 'JJ')]", heartbroken angry keep record share stop need hold accountable reprehensible,0.18281151
11558,2020-06-21,"OMG, I've never seen this clip, but I just shed tears! We have been systemically oppressed and marginalized for way too long. That stops now. We must keep the momentum going. No rest, till justice and the equitable treatment of Black people! #BLM #BlackLivesMatter https://t.co/rkjL7dRXZJ",omg ive never seen clip shed tears systemically oppressed marginalized way long stops must keep momentum going rest till justice equitable treatment black people ,1,en,"['omg', 'ive', 'never', 'seen', 'clip', 'shed', 'tears', 'systemically', 'oppressed', 'marginalized', 'way', 'long', 'stops', 'must', 'keep', 'momentum', 'going', 'rest', 'till', 'justice', 'equitable', 'treatment', 'black', 'people']","[('omg', 'RB'), ('ive', 'JJ'), ('never', 'RB'), ('seen', 'VBN'), ('clip', 'NN'), ('shed', 'VBD'), ('tears', 'NNS'), ('systemically', 'RB'), ('oppressed', 'VBD'), ('marginalized', 'JJ'), ('way', 'NN'), ('long', 'JJ'), ('stops', 'NNS'), ('must', 'MD'), ('keep', 'VB'), ('momentum', 'NN'), ('going', 'VBG'), ('rest', 'NN'), ('till', 'NN'), ('justice', 'NN'), ('equitable', 'JJ'), ('treatment', 'NN'), ('black', 'JJ'), ('people', 'NNS')]", omg ive never see clip shed tear systemically oppress marginalized way long stop must keep momentum go rest till justice equitable treatment black people,0.2966404
11559,2020-06-21,"Just as we remember on mothers day those who have lost children, this #fathersday please also remember the fathers who have lost children. Today and this week might be hard for them.

#Grief #BlackLivesMatter #lossofachild",remember mothers day lost children please also remember fathers lost children today week might hard ,1,en,"['remember', 'mothers', 'day', 'lost', 'children', 'please', 'also', 'remember', 'fathers', 'lost', 'children', 'today', 'week', 'might', 'hard']","[('remember', 'VB'), ('mothers', 'NNS'), ('day', 'NN'), ('lost', 'VBD'), ('children', 'NNS'), ('please', 'NN'), ('also', 'RB'), ('remember', 'VB'), ('fathers', 'NNS'), ('lost', 'VBN'), ('children', 'NNS'), ('today', 'NN'), ('week', 'NN'), ('might', 'MD'), ('hard', 'VB')]", remember mother day lose child please also remember father lose child today week might hard,0.13550025
11561,2020-06-21,"#blm #BlackLivesMatter
Check out gia's video! #TikTok https://t.co/WEyNCsGMJs",check gias video ,1,en,"['check', 'gias', 'video']","[('check', 'NN'), ('gias', 'NNS'), ('video', 'VBP')]", check gia video,100.0
11563,2020-06-21,How about we start calling black men killed by cops 'afterbirth executions'. #BlackLivesMatter,start calling black men killed cops afterbirth executions ,1,en,"['start', 'calling', 'black', 'men', 'killed', 'cops', 'afterbirth', 'executions']","[('start', 'NN'), ('calling', 'VBG'), ('black', 'JJ'), ('men', 'NNS'), ('killed', 'VBN'), ('cops', 'NNS'), ('afterbirth', 'JJ'), ('executions', 'NNS')]", start call black men kill cop afterbirth execution,0.8536928
11564,2020-06-21,".@Hickenlooper steps in it by saying ""every life matters."" #BlackLivesMatter @NAACPDenver @BLM5280 @shaunking @SmithMaryE @RickPalacio @Case_Button @PCunningham57 @MayorHancock @djrosenberry https://t.co/338d6KfaeT",steps saying every life matters ,1,en,"['steps', 'saying', 'every', 'life', 'matters']","[('steps', 'NNS'), ('saying', 'VBG'), ('every', 'DT'), ('life', 'NN'), ('matters', 'NNS')]", step say every life matter,0.0828103
11566,2020-06-21,"#BlackLivesMatter protesters march through central London as demonstrations against racism and police brutality continue

Vía @Reuters https://t.co/8U7tIvJXKP",protesters march central london demonstrations racism police brutality continue vía ,1,en,"['protesters', 'march', 'central', 'london', 'demonstrations', 'racism', 'police', 'brutality', 'continue']","[('protesters', 'NNS'), ('march', 'VBP'), ('central', 'JJ'), ('london', 'JJ'), ('demonstrations', 'NNS'), ('racism', 'NN'), ('police', 'NN'), ('brutality', 'NN'), ('continue', 'VBP')]", protester march central london demonstration racism police brutality continue,0.36686254
11568,2020-06-21,Still sitting w/this Day 2 reflection question from @Academics4BSW it’s frankly a question all Non-Black folks must answer for ourselves. #academics4blacklives #BlackLivesMatter https://t.co/9IchISl2IL,still sitting wthis day reflection question it’s frankly question nonblack folks must answer ,1,en,"['still', 'sitting', 'wthis', 'day', 'reflection', 'question', 'frankly', 'question', 'nonblack', 'folks', 'must', 'answer']","[('still', 'RB'), ('sitting', 'VBG'), ('wthis', 'JJ'), ('day', 'NN'), ('reflection', 'NN'), ('question', 'NN'), ('frankly', 'JJ'), ('question', 'NN'), ('nonblack', 'NN'), ('folks', 'NNS'), ('must', 'MD'), ('answer', 'VB')]", still sit wthis day reflection question frankly question nonblack folk must answer,0.34516424
11569,2020-06-21,"If you don’t design your own life plan, chances are you’ll fall into someone else’s plan. And guess what they have planned for you -  Not much. Jim Rohn
#hilifepilates #thedailyfeelgoodfactor #loveyourself #quoteoftheday #motivationalquotes #bekind #begrateful #blacklivesmatter https://t.co/JOfPTdG6L6",don’t design life plan chances you’ll fall someone else’s plan guess planned much jim rohn ,1,en,"['design', 'life', 'plan', 'chances', 'fall', 'someone', 'else', 'plan', 'guess', 'planned', 'much', 'jim', 'rohn']","[('design', 'NN'), ('life', 'NN'), ('plan', 'NN'), ('chances', 'VBZ'), ('fall', 'VB'), ('someone', 'NN'), ('else', 'RB'), ('plan', 'NN'), ('guess', 'NN'), ('planned', 'VBD'), ('much', 'RB'), ('jim', 'NN'), ('rohn', 'NN')]", design life plan chance fall someone else plan guess plan much jim rohn,0.11318822
11570,2020-06-21,Has your representative been silent on racial injustice and the ongoing #BlackLivesMatter protests? Odds are they’re in the pocket of big corporations. We can’t afford to keep corrupt money in our democracy! https://t.co/FzDsuNTpA9,representative silent racial injustice ongoing protests odds they’re pocket big corporations can’t afford keep corrupt money democracy ,1,en,"['representative', 'silent', 'racial', 'injustice', 'ongoing', 'protests', 'odds', 'pocket', 'big', 'corporations', 'afford', 'keep', 'corrupt', 'money', 'democracy']","[('representative', 'JJ'), ('silent', 'JJ'), ('racial', 'JJ'), ('injustice', 'NN'), ('ongoing', 'VBG'), ('protests', 'NNS'), ('odds', 'VBP'), ('pocket', 'NN'), ('big', 'JJ'), ('corporations', 'NNS'), ('afford', 'VBP'), ('keep', 'VB'), ('corrupt', 'JJ'), ('money', 'NN'), ('democracy', 'NN')]", representative silent racial injustice ongoing protest odds pocket big corporation afford keep corrupt money democracy,0.36042273
11571,2020-06-21,"A great article about how to handle emotional burn out in such threatening times, in the fight against racism and hatred

#BlackLivesMatter
#StopTheKillings
#StopTheAttack
#Psychology
#SelfCareSunday

https://t.co/RQqLNVDvRl",great article handle emotional burn threatening times fight racism hatred ,1,en,"['great', 'article', 'handle', 'emotional', 'burn', 'threatening', 'times', 'fight', 'racism', 'hatred']","[('great', 'JJ'), ('article', 'NN'), ('handle', 'JJ'), ('emotional', 'JJ'), ('burn', 'NN'), ('threatening', 'VBG'), ('times', 'NNS'), ('fight', 'JJ'), ('racism', 'NN'), ('hatred', 'VBD')]", great article handle emotional burn threaten time fight racism hatred,0.35177332
11573,2020-06-21,Friday we posted the amazing photo of the #Cincinnati #BlackLivesMatter Street Art taken by local photog Austin Neal. Folks loved it to the tune of over 3000 shares! Now you can buy a print with proceeds going to @innocence #innocenceproject https://t.co/wZl4f4f6a5 https://t.co/BB0mjRhEUR,friday posted amazing photo street art taken local photog austin neal folks loved tune shares buy print proceeds going ,1,en,"['friday', 'posted', 'amazing', 'photo', 'street', 'art', 'taken', 'local', 'photog', 'austin', 'neal', 'folks', 'loved', 'tune', 'shares', 'buy', 'print', 'proceeds', 'going']","[('friday', 'RB'), ('posted', 'VBN'), ('amazing', 'JJ'), ('photo', 'NN'), ('street', 'NN'), ('art', 'RB'), ('taken', 'VBN'), ('local', 'JJ'), ('photog', 'NN'), ('austin', 'NN'), ('neal', 'JJ'), ('folks', 'NNS'), ('loved', 'VBD'), ('tune', 'JJ'), ('shares', 'NNS'), ('buy', 'VBP'), ('print', 'JJ'), ('proceeds', 'NNS'), ('going', 'VBG')]", friday post amazing photo street art take local photog austin neal folk love tune share buy print proceeds go,0.060761355
11574,2020-06-21,#DearAfricanPeople Stop paying your yearly $500 billion Colonial Tax to France.  @EmmanuelMacron  and @UN will understand.  #BlackLivesMatter #JUNETEENTH2020 #GeorgeFloydprotest  ❤🖤💚💛 https://t.co/JXgMC7G7G1,stop paying yearly billion colonial tax france understand ,1,en,"['stop', 'paying', 'yearly', 'billion', 'colonial', 'tax', 'france', 'understand']","[('stop', 'VB'), ('paying', 'VBG'), ('yearly', 'JJ'), ('billion', 'CD'), ('colonial', 'JJ'), ('tax', 'NN'), ('france', 'NN'), ('understand', 'NN')]", stop pay yearly billion colonial tax france understand,0.1495567
11575,2020-06-21,"Incredibly powerful. Watch, and share with those who need to see it. #BlackLivesMatter https://t.co/AmruIhYa4V",incredibly powerful watch share need see ,1,en,"['incredibly', 'powerful', 'watch', 'share', 'need', 'see']","[('incredibly', 'RB'), ('powerful', 'JJ'), ('watch', 'NN'), ('share', 'NN'), ('need', 'MD'), ('see', 'VB')]", incredibly powerful watch share need see,0.090746075
11576,2020-06-21,"White people,

Speak up. Say their names. Make people uncomfortable. LOUDLY. Use your white privilege as a platform. White people created this problem &amp; we have to take responsibility to change things. 

#BlackLivesMatter",white people speak say names make people uncomfortable loudly use white privilege platform white people created problem amp take responsibility change things ,1,en,"['white', 'people', 'speak', 'say', 'names', 'make', 'people', 'uncomfortable', 'loudly', 'use', 'white', 'privilege', 'platform', 'white', 'people', 'created', 'problem', 'amp', 'take', 'responsibility', 'change', 'things']","[('white', 'JJ'), ('people', 'NNS'), ('speak', 'VBP'), ('say', 'VBP'), ('names', 'NNS'), ('make', 'VBP'), ('people', 'NNS'), ('uncomfortable', 'JJ'), ('loudly', 'RB'), ('use', 'VBP'), ('white', 'JJ'), ('privilege', 'NN'), ('platform', 'NN'), ('white', 'JJ'), ('people', 'NNS'), ('created', 'VBN'), ('problem', 'NN'), ('amp', 'NNS'), ('take', 'VBP'), ('responsibility', 'NN'), ('change', 'NN'), ('things', 'NNS')]", white people speak say name make people uncomfortable loudly use white privilege platform white people create problem amp take responsibility change thing,0.6096065
11578,2020-06-21,"#BlackLivesMatter #AllLivesMatter 
""#honest #error"" #EmoryUniversity (#Atlanta, #Georgia) MD or more fittingly, #fraudulent #researcher, #fabricator, #backstabber, #liar, etc....

https://t.co/OQcvvKMD0o

#news #schoolofmedicine #Emory #university #neurology #surgeon https://t.co/x0X9Tjx1m9",md fittingly etc ,1,en,"['fittingly', 'etc']","[('fittingly', 'RB'), ('etc', 'VB')]", fittingly etc,0.08718824
